match_id,innings,batting_team,batters,runs,balls,wicket
1,1,Australia,"DA Warner, TM Head",12,28,DA Warner
1,1,Australia,"SPD Smith, TM Head",0,1,SPD Smith
1,1,Australia,"CA Lynn, TM Head",37,30,CA Lynn
1,1,Australia,"MR Marsh, TM Head",15,22,TM Head
1,1,Australia,"GJ Maxwell, MR Marsh",11,20,MR Marsh
1,1,Australia,"GJ Maxwell, MS Wade",79,91,GJ Maxwell
1,1,Australia,"JP Faulkner, MS Wade",9,19,JP Faulkner
1,1,Australia,"MS Wade, PJ Cummins",40,54,PJ Cummins
1,1,Australia,"MA Starc, MS Wade",22,18,MA Starc
1,1,Australia,"B Stanlake, MS Wade",32,27,innings end
1,2,Pakistan,"Azhar Ali, Sharjeel Khan",30,52,Sharjeel Khan
1,2,Pakistan,"Azhar Ali, Babar Azam, Mohammad Hafeez",8,13,Mohammad Hafeez
1,2,Pakistan,"Babar Azam, Umar Akmal",30,40,Umar Akmal
1,2,Pakistan,"Babar Azam, Mohammad Rizwan",29,54,Babar Azam
1,2,Pakistan,"Imad Wasim, Mohammad Rizwan",19,26,Mohammad Rizwan
1,2,Pakistan,"Imad Wasim, Mohammad Nawaz (3)",3,17,Mohammad Nawaz (3)
1,2,Pakistan,"Azhar Ali, Imad Wasim",25,34,Imad Wasim
1,2,Pakistan,"Azhar Ali, Mohammad Amir",5,9,Azhar Ali
1,2,Pakistan,"Mohammad Amir, Wahab Riaz",8,10,Mohammad Amir
1,2,Pakistan,"Hasan Ali, Wahab Riaz",5,6,Wahab Riaz
2,1,Australia,"DA Warner, UT Khawaja",27,38,DA Warner
2,1,Australia,"SPD Smith, UT Khawaja",9,13,UT Khawaja
2,1,Australia,"MR Marsh, SPD Smith",1,5,MR Marsh
2,1,Australia,"SPD Smith, TM Head",44,51,TM Head
2,1,Australia,"GJ Maxwell, SPD Smith",38,55,GJ Maxwell
2,1,Australia,"MS Wade, SPD Smith",59,99,SPD Smith
2,1,Australia,"JP Faulkner, MS Wade",5,7,MS Wade
2,1,Australia,"JP Faulkner, MA Starc",8,12,MA Starc
2,1,Australia,"JP Faulkner, PJ Cummins",5,7,PJ Cummins
2,1,Australia,"JP Faulkner, JR Hazlewood",6,10,JP Faulkner
2,2,Pakistan,"Mohammad Hafeez, Sharjeel Khan",64,90,Sharjeel Khan
2,2,Pakistan,"Babar Azam, Mohammad Hafeez",70,96,Babar Azam
2,2,Pakistan,"Asad Shafiq, Mohammad Hafeez",2,8,Mohammad Hafeez
2,2,Pakistan,"Asad Shafiq, Shoaib Malik",47,69,Asad Shafiq
2,2,Pakistan,"Shoaib Malik, Umar Akmal",25,30,innings end
3,1,Pakistan,"Mohammad Hafeez, Sharjeel Khan",30,27,Mohammad Hafeez
3,1,Pakistan,"Babar Azam, Sharjeel Khan",45,74,Sharjeel Khan
3,1,Pakistan,"Asad Shafiq, Babar Azam",14,24,Asad Shafiq
3,1,Pakistan,"Babar Azam, Shoaib Malik",59,65,Shoaib Malik
3,1,Pakistan,"Babar Azam, Umar Akmal",59,71,Babar Azam
3,1,Pakistan,"Imad Wasim, Umar Akmal",22,20,Umar Akmal
3,1,Pakistan,"Imad Wasim, Mohammad Rizwan",2,4,Imad Wasim
3,1,Pakistan,"Mohammad Amir, Mohammad Rizwan",17,23,innings end
3,2,Australia,"DA Warner, UT Khawaja",44,54,DA Warner
3,2,Australia,"SPD Smith, UT Khawaja",0,5,UT Khawaja
3,2,Australia,"PSP Handscomb, SPD Smith",177,182,PSP Handscomb
3,2,Australia,"SPD Smith, TM Head",36,35,innings end
4,1,Australia,"DA Warner, UT Khawaja",90,105,UT Khawaja
4,1,Australia,"DA Warner, SPD Smith",119,110,DA Warner
4,1,Australia,"SPD Smith, TM Head",1,2,SPD Smith
4,1,Australia,"GJ Maxwell, TM Head",93,64,TM Head
4,1,Australia,"GJ Maxwell, MS Wade",26,16,MS Wade
4,1,Australia,"GJ Maxwell, MA Starc",14,5,GJ Maxwell
4,2,Pakistan,"Azhar Ali, Sharjeel Khan",15,12,Azhar Ali
4,2,Pakistan,"Babar Azam, Sharjeel Khan",72,73,Babar Azam
4,2,Pakistan,"Mohammad Hafeez, Sharjeel Khan",30,18,Sharjeel Khan
4,2,Pakistan,"Mohammad Hafeez, Shoaib Malik",64,79,Mohammad Hafeez
4,2,Pakistan,"Shoaib Malik, Umar Akmal",28,35,Shoaib Malik
4,2,Pakistan,"Mohammad Rizwan, Umar Akmal",1,7,Umar Akmal
4,2,Pakistan,"Imad Wasim, Mohammad Rizwan",26,23,Mohammad Rizwan
4,2,Pakistan,"Imad Wasim, Mohammad Amir",7,8,Mohammad Amir
4,2,Pakistan,"Hasan Ali, Imad Wasim",15,11,Imad Wasim
4,2,Pakistan,"Hasan Ali, Junaid Khan",0,1,Junaid Khan
5,1,Australia,"DA Warner, TM Head",279,250,DA Warner
5,1,Australia,"SPD Smith, TM Head",4,2,SPD Smith
5,1,Australia,"GJ Maxwell, TM Head",32,21,GJ Maxwell
5,1,Australia,"MS Wade, TM Head",11,10,MS Wade
5,1,Australia,"PSP Handscomb, TM Head",6,2,TM Head
5,1,Australia,"JP Faulkner, PSP Handscomb",8,9,PSP Handscomb
5,1,Australia,"JP Faulkner, MA Starc",16,10,MA Starc
5,1,Australia,"JP Faulkner, PJ Cummins",2,2,innings end
5,2,Pakistan,"Azhar Ali, Sharjeel Khan",8,18,Azhar Ali
5,2,Pakistan,"Babar Azam, Sharjeel Khan",126,135,Sharjeel Khan
5,2,Pakistan,"Babar Azam, Mohammad Hafeez",5,11,Mohammad Hafeez
5,2,Pakistan,"Babar Azam, Shoaib Malik",34,28,Shoaib Malik
5,2,Pakistan,"Babar Azam, Umar Akmal",37,37,Babar Azam
5,2,Pakistan,"Mohammad Rizwan, Umar Akmal",24,22,Mohammad Rizwan
5,2,Pakistan,"Mohammad Amir, Umar Akmal",30,21,Umar Akmal
5,2,Pakistan,"Mohammad Amir, Wahab Riaz",5,7,Mohammad Amir
5,2,Pakistan,"Hasan Ali, Wahab Riaz",28,27,Hasan Ali
5,2,Pakistan,"Junaid Khan, Wahab Riaz",0,1,Wahab Riaz
1,1,Australia,"AJ Finch, DA Warner",1,3,AJ Finch
1,1,Australia,"DA Warner, SPD Smith",43,59,DA Warner
1,1,Australia,"GJ Bailey, SPD Smith",41,55,GJ Bailey
1,1,Australia,"MR Marsh, SPD Smith",3,7,MR Marsh
1,1,Australia,"SPD Smith, TM Head",118,135,TM Head
1,1,Australia,"MS Wade, SPD Smith",81,39,SPD Smith
1,1,Australia,"MS Wade, PJ Cummins",9,9,MS Wade
1,1,Australia,"MA Starc, PJ Cummins",11,5,MA Starc
1,1,Australia,"A Zampa, PJ Cummins",2,2,innings end
1,2,New Zealand,"MJ Guptill, TWM Latham",2,13,TWM Latham
1,2,New Zealand,"KS Williamson, MJ Guptill",30,36,KS Williamson
1,2,New Zealand,"JDS Neesham, MJ Guptill",91,84,JDS Neesham
1,2,New Zealand,"BJ Watling, MJ Guptill",14,16,BJ Watling
1,2,New Zealand,"C Munro, MJ Guptill",43,51,MJ Guptill
1,2,New Zealand,"C Munro, MJ Santner",2,10,MJ Santner
1,2,New Zealand,"C Munro, C de Grandhomme",16,18,C de Grandhomme
1,2,New Zealand,"C Munro, MJ Henry",48,36,MJ Henry
1,2,New Zealand,"C Munro, LH Ferguson",1,3,C Munro
1,2,New Zealand,"LH Ferguson, TA Boult",1,3,LH Ferguson
2,1,Australia,"AJ Finch, DA Warner",58,79,AJ Finch
2,1,Australia,"DA Warner, SPD Smith",145,143,DA Warner
2,1,Australia,"SPD Smith, TM Head",28,19,SPD Smith
2,1,Australia,"MR Marsh, TM Head",65,46,TM Head
2,1,Australia,"MR Marsh, MS Wade",37,18,MS Wade
2,1,Australia,"GJ Bailey, MR Marsh",21,7,innings end
2,2,New Zealand,"MJ Guptill, TWM Latham",38,36,TWM Latham
2,2,New Zealand,"KS Williamson, MJ Guptill",12,17,MJ Guptill
2,2,New Zealand,"JDS Neesham, KS Williamson",124,136,JDS Neesham
2,2,New Zealand,"C Munro, KS Williamson",14,15,C Munro
2,2,New Zealand,"C de Grandhomme, KS Williamson",38,31,C de Grandhomme
2,2,New Zealand,"KS Williamson, MJ Santner",1,4,KS Williamson
2,2,New Zealand,"BJ Watling, MJ Santner",4,10,MJ Santner
2,2,New Zealand,"BJ Watling, TG Southee",7,6,TG Southee
2,2,New Zealand,"BJ Watling, MJ Henry",11,20,MJ Henry
2,2,New Zealand,"BJ Watling, TA Boult",8,13,BJ Watling
3,1,Australia,"AJ Finch, DA Warner",4,13,AJ Finch
3,1,Australia,"DA Warner, SPD Smith",4,14,SPD Smith
3,1,Australia,"DA Warner, GJ Bailey",56,92,GJ Bailey
3,1,Australia,"DA Warner, MR Marsh",0,2,MR Marsh
3,1,Australia,"DA Warner, TM Head",103,124,TM Head
3,1,Australia,"DA Warner, MS Wade",46,39,MS Wade
3,1,Australia,"DA Warner, JP Faulkner",31,26,JP Faulkner
3,1,Australia,"DA Warner, MA Starc",2,3,DA Warner
3,2,New Zealand,"MJ Guptill, TWM Latham",41,57,TWM Latham
3,2,New Zealand,"KS Williamson, MJ Guptill",29,31,KS Williamson
3,2,New Zealand,"HM Nicholls, MJ Guptill",5,7,MJ Guptill
3,2,New Zealand,"C Munro, HM Nicholls",4,11,HM Nicholls
3,2,New Zealand,"BJ Watling, C Munro",13,29,BJ Watling
3,2,New Zealand,"C Munro, C de Grandhomme",15,17,C de Grandhomme
3,2,New Zealand,"C Munro, MJ Santner",13,22,C Munro
3,2,New Zealand,"MJ Santner, TG Southee",13,16,MJ Santner
3,2,New Zealand,"LH Ferguson, TG Southee",4,16,TG Southee
3,2,New Zealand,"LH Ferguson, TA Boult",4,15,TA Boult
1,1,Scotland,"CD Wallace, KJ Coetzer",38,19,CD Wallace
1,1,Scotland,"CS MacLeod, KJ Coetzer",57,35,CS MacLeod
1,1,Scotland,"KJ Coetzer, MH Cross",0,2,KJ Coetzer
1,1,Scotland,"MH Cross, RD Berrington",4,8,MH Cross
1,1,Scotland,"PL Mommsen, RD Berrington",2,8,RD Berrington
1,1,Scotland,"CD de Lange, PL Mommsen",24,29,PL Mommsen
1,1,Scotland,"CD de Lange, SM Sharif",25,22,innings end
1,2,Hong Kong,"Aizaz Khan, Nizakat Khan",54,42,Aizaz Khan
1,2,Hong Kong,"Babar Hayat, Nizakat Khan",5,7,Nizakat Khan
1,2,Hong Kong,"Anshuman Rath, Babar Hayat",54,55,Babar Hayat
1,2,Hong Kong,"Anshuman Rath, Ehsan Khan",0,1,Anshuman Rath
1,2,Hong Kong,"Ehsan Khan, Tanwir Afzal",9,9,innings end
2,1,Scotland,"KJ Coetzer, MH Cross",61,64,MH Cross
2,1,Scotland,"CS MacLeod, KJ Coetzer",0,3,KJ Coetzer
2,1,Scotland,"CS MacLeod, MA Leask",19,34,MA Leask
2,1,Scotland,"CS MacLeod, RD Berrington",39,65,RD Berrington
2,1,Scotland,"CD de Lange, CS MacLeod",18,31,CD de Lange
2,1,Scotland,"CD Wallace, CS MacLeod",109,101,CD Wallace
2,1,Scotland,"CS MacLeod, SM Sharif",3,3,CS MacLeod
2,1,Scotland,"MRJ Watt, SM Sharif",2,4,innings end
2,2,Hong Kong,"Aizaz Khan, C Carter",38,51,C Carter
2,2,Hong Kong,"Aizaz Khan, Babar Hayat",7,28,Aizaz Khan
2,2,Hong Kong,"Babar Hayat, Nizakat Khan",88,108,Babar Hayat
2,2,Hong Kong,"Anshuman Rath, Nizakat Khan",10,18,Nizakat Khan
2,2,Hong Kong,"Anshuman Rath, Ehsan Khan",13,24,Ehsan Khan
2,2,Hong Kong,"Anshuman Rath, Shahid Wasif",0,1,Anshuman Rath
2,2,Hong Kong,"Shahid Wasif, Waqas Khan",9,21,Shahid Wasif
2,2,Hong Kong,"Tanwir Afzal, Waqas Khan",15,14,Waqas Khan
2,2,Hong Kong,"Nadeem Ahmed, Tanwir Afzal",21,17,Tanwir Afzal
2,2,Hong Kong,"Nadeem Ahmed, Tanveer Ahmed",1,3,Nadeem Ahmed
1,1,Zimbabwe,"CJ Chibhabha, PJ Moor",6,13,PJ Moor
1,1,Zimbabwe,"CJ Chibhabha, H Masakadza",19,43,H Masakadza
1,1,Zimbabwe,"CJ Chibhabha, CR Ervine",13,30,CJ Chibhabha
1,1,Zimbabwe,"CR Ervine, V Sibanda",15,39,V Sibanda
1,1,Zimbabwe,"CR Ervine, Sikandar Raza",7,29,CR Ervine
1,1,Zimbabwe,"E Chigumbura, Sikandar Raza",38,81,Sikandar Raza
1,1,Zimbabwe,"E Chigumbura, R Mutumbami",24,37,R Mutumbami
1,1,Zimbabwe,"AG Cremer, E Chigumbura",16,20,AG Cremer
1,1,Zimbabwe,"E Chigumbura, TL Chatara",9,18,E Chigumbura
1,1,Zimbabwe,"T Muzarabani, TL Chatara",1,2,TL Chatara
1,2,India,"KK Nair, KL Rahul",11,27,KK Nair
1,2,India,"AT Rayudu, KL Rahul",158,231,innings end
2,1,Zimbabwe,"CJ Chibhabha, H Masakadza",17,28,H Masakadza
2,1,Zimbabwe,"CJ Chibhabha, PJ Moor",2,11,PJ Moor
2,1,Zimbabwe,"CJ Chibhabha, V Sibanda",16,22,CJ Chibhabha
2,1,Zimbabwe,"Sikandar Raza, V Sibanda",64,95,Sikandar Raza
2,1,Zimbabwe,"E Chigumbura, V Sibanda",0,1,E Chigumbura
2,1,Zimbabwe,"R Mutumbami, V Sibanda",1,13,V Sibanda
2,1,Zimbabwe,"AG Cremer, R Mutumbami",4,16,R Mutumbami
2,1,Zimbabwe,"AG Cremer, TL Chatara",3,8,TL Chatara
2,1,Zimbabwe,"AG Cremer, T Muzarabani",9,19,T Muzarabani
2,2,India,"KK Nair, KL Rahul",55,90,KL Rahul
2,2,India,"AT Rayudu, KK Nair",58,76,KK Nair
2,2,India,"AT Rayudu, MK Pandey",4,1,innings end
3,1,Zimbabwe,"CJ Chibhabha, H Masakadza",17,35,H Masakadza
3,1,Zimbabwe,"CJ Chibhabha, V Sibanda",32,90,CJ Chibhabha
3,1,Zimbabwe,"T Maruma, V Sibanda",34,51,V Sibanda
3,1,Zimbabwe,"MN Waller, T Maruma",15,25,T Maruma
3,1,Zimbabwe,"E Chigumbura, MN Waller",0,1,E Chigumbura
3,1,Zimbabwe,"MN Waller, R Mutumbami",0,1,MN Waller
3,1,Zimbabwe,"AG Cremer, R Mutumbami",0,1,AG Cremer
3,1,Zimbabwe,"N Madziva, R Mutumbami",4,7,R Mutumbami
3,1,Zimbabwe,"N Madziva, T Mupariwa",1,13,T Mupariwa
3,1,Zimbabwe,"DT Tiripano, N Madziva",12,35,DT Tiripano
3,2,India,"FY Fazal, KL Rahul",118,137,innings end
1,1,New Zealand,"MJ Guptill, TWM Latham",22,31,MJ Guptill
1,1,New Zealand,"KS Williamson, TWM Latham",45,57,KS Williamson
1,1,New Zealand,"NT Broom, TWM Latham",54,62,NT Broom
1,1,New Zealand,"JDS Neesham, TWM Latham",24,25,JDS Neesham
1,1,New Zealand,"C Munro, TWM Latham",156,107,C Munro
1,1,New Zealand,"L Ronchi, TWM Latham",7,6,TWM Latham
1,1,New Zealand,"L Ronchi, MJ Santner",4,5,L Ronchi
1,1,New Zealand,"MJ Santner, TG Southee",12,10,innings end
1,2,Bangladesh,"Imrul Kayes, Tamim Iqbal",31,47,Imrul Kayes
1,2,Bangladesh,"Soumya Sarkar, Tamim Iqbal",8,25,Soumya Sarkar
1,2,Bangladesh,"Mahmudullah, Tamim Iqbal",0,3,Mahmudullah
1,2,Bangladesh,"Shakib Al Hasan, Tamim Iqbal",28,41,Tamim Iqbal
1,2,Bangladesh,"Mushfiqur Rahim, Shakib Al Hasan",60,59,Shakib Al Hasan
1,2,Bangladesh,"Mushfiqur Rahim, Sabbir Rahman",21,21,Sabbir Rahman
1,2,Bangladesh,"Mosaddek Hossain, Mushfiqur Rahim",47,51,Mushfiqur Rahim
1,2,Bangladesh,"Mashrafe Mortaza, Mosaddek Hossain",22,17,Mashrafe Mortaza
1,2,Bangladesh,"Mosaddek Hossain, Taskin Ahmed",10,17,Taskin Ahmed
1,2,Bangladesh,"Mosaddek Hossain, Mustafizur Rahman",11,6,Mustafizur Rahman
2,1,New Zealand,"MJ Guptill, TWM Latham",0,4,MJ Guptill
2,1,New Zealand,"KS Williamson, TWM Latham",29,64,KS Williamson
2,1,New Zealand,"NT Broom, TWM Latham",10,14,TWM Latham
2,1,New Zealand,"JDS Neesham, NT Broom",51,58,JDS Neesham
2,1,New Zealand,"C Munro, NT Broom",9,16,C Munro
2,1,New Zealand,"L Ronchi, NT Broom",64,72,L Ronchi
2,1,New Zealand,"MJ Santner, NT Broom",27,32,MJ Santner
2,1,New Zealand,"NT Broom, TG Southee",16,15,TG Southee
2,1,New Zealand,"LH Ferguson, NT Broom",11,10,LH Ferguson
2,1,New Zealand,"NT Broom, TA Boult",22,19,TA Boult
2,2,Bangladesh,"Imrul Kayes, Tamim Iqbal",29,45,Tamim Iqbal
2,2,Bangladesh,"Imrul Kayes, Sabbir Rahman",68,99,Sabbir Rahman
2,2,Bangladesh,"Imrul Kayes, Mahmudullah",5,15,Mahmudullah
2,2,Bangladesh,"Imrul Kayes, Shakib Al Hasan",15,20,Shakib Al Hasan
2,2,Bangladesh,"Imrul Kayes, Mosaddek Hossain",6,12,Mosaddek Hossain
2,2,Bangladesh,"Imrul Kayes, Tanbir Hayder",2,5,Imrul Kayes
2,2,Bangladesh,"Nurul Hasan, Tanbir Hayder",4,8,Tanbir Hayder
2,2,Bangladesh,"Mashrafe Mortaza, Nurul Hasan",20,25,Mashrafe Mortaza
2,2,Bangladesh,"Nurul Hasan, Taskin Ahmed",11,18,Taskin Ahmed
2,2,Bangladesh,"Nurul Hasan, Subashis Roy",8,20,Nurul Hasan
3,1,Bangladesh,"Imrul Kayes, Tamim Iqbal",91,132,Imrul Kayes
3,1,Bangladesh,"Sabbir Rahman, Tamim Iqbal",23,23,Sabbir Rahman
3,1,Bangladesh,"Mahmudullah, Tamim Iqbal",6,10,Mahmudullah
3,1,Bangladesh,"Shakib Al Hasan, Tamim Iqbal",7,23,Tamim Iqbal
3,1,Bangladesh,"Mosaddek Hossain, Shakib Al Hasan",26,37,Shakib Al Hasan
3,1,Bangladesh,"Mosaddek Hossain, Nurul Hasan",2,4,Mosaddek Hossain
3,1,Bangladesh,"Nurul Hasan, Tanbir Hayder",9,18,Tanbir Hayder
3,1,Bangladesh,"Mashrafe Mortaza, Nurul Hasan",33,39,Mashrafe Mortaza
3,1,Bangladesh,"Nurul Hasan, Taskin Ahmed",22,20,Nurul Hasan
3,1,Bangladesh,"Mustafizur Rahman, Taskin Ahmed",0,3,innings end
3,2,New Zealand,"MJ Guptill, TWM Latham",9,11,TWM Latham
3,2,New Zealand,"KS Williamson, MJ Guptill",5,6,MJ Guptill
3,2,New Zealand,"KS Williamson, NT Broom",173,193,NT Broom
3,2,New Zealand,"JDS Neesham, KS Williamson",43,44,innings end
1,1,New Zealand,"MJ Guptill, TWM Latham",13,17,TWM Latham
1,1,New Zealand,"KS Williamson, MJ Guptill",66,68,KS Williamson
1,1,New Zealand,"LRPL Taylor, MJ Guptill",29,55,LRPL Taylor
1,1,New Zealand,"MJ Guptill, NT Broom",1,7,MJ Guptill
1,1,New Zealand,"C Munro, NT Broom",4,9,C Munro
1,1,New Zealand,"JDS Neesham, NT Broom",76,77,JDS Neesham
1,1,New Zealand,"MJ Santner, NT Broom",34,46,MJ Santner
1,1,New Zealand,"NT Broom, TG Southee",1,3,TG Southee
1,1,New Zealand,"LH Ferguson, NT Broom",16,18,NT Broom
1,1,New Zealand,"LH Ferguson, TA Boult",17,8,innings end
1,2,Australia,"AJ Finch, TM Head",9,19,AJ Finch
1,2,Australia,"SE Marsh, TM Head",1,4,TM Head
1,2,Australia,"PSP Handscomb, SE Marsh",8,14,PSP Handscomb
1,2,Australia,"GJ Maxwell, SE Marsh",30,31,SE Marsh
1,2,Australia,"GJ Maxwell, SD Heazlett",6,10,GJ Maxwell
1,2,Australia,"MP Stoinis, SD Heazlett",13,32,SD Heazlett
1,2,Australia,"JP Faulkner, MP Stoinis",75,102,JP Faulkner
1,2,Australia,"MP Stoinis, PJ Cummins",48,39,PJ Cummins
1,2,Australia,"MA Starc, MP Stoinis",28,14,MA Starc
1,2,Australia,"JR Hazlewood, MP Stoinis",48,25,JR Hazlewood
3,1,New Zealand,"DG Brownlie, TWM Latham",5,19,TWM Latham
3,1,New Zealand,"DG Brownlie, KS Williamson",68,73,KS Williamson
3,1,New Zealand,"DG Brownlie, LRPL Taylor",99,102,DG Brownlie
3,1,New Zealand,"LRPL Taylor, NT Broom",18,29,NT Broom
3,1,New Zealand,"C Munro, LRPL Taylor",7,16,C Munro
3,1,New Zealand,"JDS Neesham, LRPL Taylor",4,10,JDS Neesham
3,1,New Zealand,"LRPL Taylor, MJ Santner",33,39,LRPL Taylor
3,1,New Zealand,"MJ Santner, TG Southee",19,14,TG Southee
3,1,New Zealand,"LH Ferguson, MJ Santner",0,1,LH Ferguson
3,1,New Zealand,"MJ Santner, TA Boult",15,5,innings end
3,2,Australia,"AJ Finch, SE Marsh",39,45,SE Marsh
3,2,Australia,"AJ Finch, PSP Handscomb",0,2,PSP Handscomb
3,2,Australia,"AJ Finch, TM Head",74,81,AJ Finch
3,2,Australia,"GJ Maxwell, TM Head",1,6,GJ Maxwell
3,2,Australia,"MP Stoinis, TM Head",44,63,TM Head
3,2,Australia,"JP Faulkner, MP Stoinis",1,4,JP Faulkner
3,2,Australia,"MP Stoinis, PJ Cummins",22,39,MP Stoinis
3,2,Australia,"MA Starc, PJ Cummins",46,34,PJ Cummins
3,2,Australia,"A Zampa, MA Starc",3,10,A Zampa
3,2,Australia,"JR Hazlewood, MA Starc",4,5,JR Hazlewood
1,1,New Zealand,"DG Brownlie, TWM Latham",12,27,TWM Latham
1,1,New Zealand,"DG Brownlie, KS Williamson",49,56,DG Brownlie
1,1,New Zealand,"KS Williamson, LRPL Taylor",3,5,LRPL Taylor
1,1,New Zealand,"KS Williamson, NT Broom",10,12,NT Broom
1,1,New Zealand,"JDS Neesham, KS Williamson",26,29,KS Williamson
1,1,New Zealand,"JDS Neesham, MJ Santner",28,35,MJ Santner
1,1,New Zealand,"C de Grandhomme, JDS Neesham",19,22,JDS Neesham
1,1,New Zealand,"C de Grandhomme, TG Southee",50,23,innings end
1,2,South Africa,"HM Amla, Q de Kock",86,94,HM Amla
1,2,South Africa,"F du Plessis, Q de Kock",29,29,F du Plessis
1,2,South Africa,"AB de Villiers, Q de Kock",8,8,Q de Kock
1,2,South Africa,"AB de Villiers, JP Duminy",1,4,JP Duminy
1,2,South Africa,"AB de Villiers, F Behardien",0,1,F Behardien
1,2,South Africa,"AB de Villiers, CH Morris",29,26,CH Morris
1,2,South Africa,"AB de Villiers, AL Phehlukwayo",48,44,innings end
2,1,New Zealand,"DG Brownlie, TWM Latham",12,22,TWM Latham
2,1,New Zealand,"DG Brownlie, KS Williamson",39,57,DG Brownlie
2,1,New Zealand,"KS Williamson, LRPL Taylor",100,108,KS Williamson
2,1,New Zealand,"LRPL Taylor, NT Broom",9,13,NT Broom
2,1,New Zealand,"JDS Neesham, LRPL Taylor",120,107,innings end
2,2,South Africa,"HM Amla, Q de Kock",22,29,HM Amla
2,2,South Africa,"F du Plessis, Q de Kock",27,37,F du Plessis
2,2,South Africa,"JP Duminy, Q de Kock",55,68,JP Duminy
2,2,South Africa,"AB de Villiers, Q de Kock",16,17,Q de Kock
2,2,South Africa,"AB de Villiers, DA Miller",63,73,DA Miller
2,2,South Africa,"AB de Villiers, D Pretorius",7,11,AB de Villiers
2,2,South Africa,"CH Morris, D Pretorius",15,15,CH Morris
2,2,South Africa,"D Pretorius, WD Parnell",0,4,WD Parnell
2,2,South Africa,"AL Phehlukwayo, D Pretorius",58,47,D Pretorius
2,2,South Africa,"AL Phehlukwayo, Imran Tahir",8,6,innings end
3,1,South Africa,"HM Amla, Q de Kock",41,52,HM Amla
3,1,South Africa,"F du Plessis, Q de Kock",70,85,F du Plessis
3,1,South Africa,"AB de Villiers, Q de Kock",1,3,Q de Kock
3,1,South Africa,"AB de Villiers, JP Duminy",40,64,JP Duminy
3,1,South Africa,"AB de Villiers, DA Miller",7,13,DA Miller
3,1,South Africa,"AB de Villiers, D Pretorius",15,20,D Pretorius
3,1,South Africa,"AB de Villiers, WD Parnell",81,66,AB de Villiers
3,1,South Africa,"AL Phehlukwayo, WD Parnell",7,4,WD Parnell
3,2,New Zealand,"DG Brownlie, TWM Latham",2,9,TWM Latham
3,2,New Zealand,"DG Brownlie, KS Williamson",4,9,DG Brownlie
3,2,New Zealand,"KS Williamson, LRPL Taylor",37,72,KS Williamson
3,2,New Zealand,"LRPL Taylor, NT Broom",0,4,LRPL Taylor
3,2,New Zealand,"JDS Neesham, NT Broom",2,10,NT Broom
3,2,New Zealand,"JDS Neesham, MJ Santner",7,15,MJ Santner
3,2,New Zealand,"C de Grandhomme, JDS Neesham",19,26,JDS Neesham
3,2,New Zealand,"C de Grandhomme, TG Southee",5,6,TG Southee
3,2,New Zealand,"C de Grandhomme, LH Ferguson",13,19,LH Ferguson
3,2,New Zealand,"C de Grandhomme, TA Boult",15,28,TA Boult
4,1,South Africa,"HM Amla, Q de Kock",1,3,Q de Kock
4,1,South Africa,"F du Plessis, HM Amla",63,76,HM Amla
4,1,South Africa,"F du Plessis, JP Duminy",62,84,JP Duminy
4,1,South Africa,"AB de Villiers, F du Plessis",11,26,F du Plessis
4,1,South Africa,"AB de Villiers, DA Miller",3,6,DA Miller
4,1,South Africa,"AB de Villiers, D Pretorius",15,29,D Pretorius
4,1,South Africa,"AB de Villiers, CH Morris",58,53,CH Morris
4,1,South Africa,"AB de Villiers, WD Parnell",59,30,WD Parnell
4,2,New Zealand,"DG Brownlie, MJ Guptill",5,17,DG Brownlie
4,2,New Zealand,"KS Williamson, MJ Guptill",72,57,KS Williamson
4,2,New Zealand,"LRPL Taylor, MJ Guptill",172,188,LRPL Taylor
4,2,New Zealand,"L Ronchi, MJ Guptill",23,12,innings end
5,1,New Zealand,"DG Brownlie, MJ Guptill",15,28,MJ Guptill
5,1,New Zealand,"DG Brownlie, KS Williamson",22,41,KS Williamson
5,1,New Zealand,"DG Brownlie, LRPL Taylor",0,3,DG Brownlie
5,1,New Zealand,"L Ronchi, LRPL Taylor",9,27,LRPL Taylor
5,1,New Zealand,"JDS Neesham, L Ronchi",21,20,L Ronchi
5,1,New Zealand,"JDS Neesham, MJ Santner",14,20,JDS Neesham
5,1,New Zealand,"C de Grandhomme, MJ Santner",45,75,MJ Santner
5,1,New Zealand,"C de Grandhomme, TG Southee",8,9,TG Southee
5,1,New Zealand,"C de Grandhomme, JS Patel",3,11,JS Patel
5,1,New Zealand,"C de Grandhomme, TA Boult",2,17,C de Grandhomme
5,2,South Africa,"HM Amla, Q de Kock",6,13,Q de Kock
5,2,South Africa,"F du Plessis, HM Amla",21,62,HM Amla
5,2,South Africa,"F du Plessis, JP Duminy",11,22,JP Duminy
5,2,South Africa,"AB de Villiers, F du Plessis",36,44,AB de Villiers
5,2,South Africa,"DA Miller, F du Plessis",62,62,innings end
1,1,Bangladesh,"Soumya Sarkar, Tamim Iqbal",54,74,Soumya Sarkar
1,1,Bangladesh,"Imrul Kayes, Tamim Iqbal",38,45,Imrul Kayes
1,1,Bangladesh,"Mushfiqur Rahim, Tamim Iqbal",162,155,Tamim Iqbal
1,1,Bangladesh,"Mushfiqur Rahim, Shakib Al Hasan",0,1,Mushfiqur Rahim
1,1,Bangladesh,"Sabbir Rahman, Shakib Al Hasan",16,12,Shakib Al Hasan
