match_id,innings,batting_team,batters,runs,balls,wicket
1,1,Sunrisers Hyderabad,"DA Warner, S Dhawan",15,12,DA Warner
1,1,Sunrisers Hyderabad,"MC Henriques, S Dhawan",74,53,S Dhawan
1,1,Sunrisers Hyderabad,"MC Henriques, Yuvraj Singh",57,30,MC Henriques
1,1,Sunrisers Hyderabad,"DJ Hooda, Yuvraj Singh",37,22,Yuvraj Singh
1,1,Sunrisers Hyderabad,"BCJ Cutting, DJ Hooda",17,8,innings end
1,2,Royal Challengers Bangalore,"CH Gayle, Mandeep Singh",50,36,Mandeep Singh
1,2,Royal Challengers Bangalore,"CH Gayle, TM Head",8,5,CH Gayle
1,2,Royal Challengers Bangalore,"KM Jadhav, TM Head",53,34,KM Jadhav
1,2,Royal Challengers Bangalore,"SR Watson, TM Head",10,7,TM Head
1,2,Royal Challengers Bangalore,"SR Watson, Sachin Baby",2,5,Sachin Baby
1,2,Royal Challengers Bangalore,"SR Watson, STR Binny",26,19,STR Binny
1,2,Royal Challengers Bangalore,"S Aravind, SR Watson",2,4,SR Watson
1,2,Royal Challengers Bangalore,"S Aravind, TS Mills",0,1,S Aravind
1,2,Royal Challengers Bangalore,"TS Mills, YS Chahal",7,7,TS Mills
1,2,Royal Challengers Bangalore,"A Choudhary, YS Chahal",8,5,YS Chahal
2,1,Mumbai Indians,"JC Buttler, PA Patel",44,27,PA Patel
2,1,Mumbai Indians,"JC Buttler, RG Sharma",16,13,RG Sharma
2,1,Mumbai Indians,"JC Buttler, N Rana",1,2,JC Buttler
2,1,Mumbai Indians,"AT Rayudu, N Rana",28,27,AT Rayudu
2,1,Mumbai Indians,"KH Pandya, N Rana",13,14,KH Pandya
2,1,Mumbai Indians,"KA Pollard, N Rana",18,13,N Rana
2,1,Mumbai Indians,"HH Pandya, KA Pollard",20,18,KA Pollard
2,1,Mumbai Indians,"HH Pandya, TG Southee",36,10,TG Southee
2,1,Mumbai Indians,"HH Pandya, MJ McClenaghan",0,1,innings end
2,2,Rising Pune Supergiant,"AM Rahane, MA Agarwal",33,20,MA Agarwal
2,2,Rising Pune Supergiant,"AM Rahane, SPD Smith",58,42,AM Rahane
2,2,Rising Pune Supergiant,"BA Stokes, SPD Smith",48,33,BA Stokes
2,2,Rising Pune Supergiant,"MS Dhoni, SPD Smith",44,27,innings end
3,1,Gujarat Lions,"BB McCullum, JJ Roy",21,20,JJ Roy
3,1,Gujarat Lions,"BB McCullum, SK Raina",49,30,BB McCullum
3,1,Gujarat Lions,"AJ Finch, SK Raina",20,13,AJ Finch
3,1,Gujarat Lions,"KD Karthik, SK Raina",85,58,KD Karthik
3,1,Gujarat Lions,"DR Smith, SK Raina",4,1,innings end
3,2,Kolkata Knight Riders,"CA Lynn, G Gambhir",169,96,innings end
4,1,Rising Pune Supergiant,"AM Rahane, MA Agarwal",1,5,MA Agarwal
4,1,Rising Pune Supergiant,"AM Rahane, SPD Smith",35,33,AM Rahane
4,1,Rising Pune Supergiant,"BA Stokes, SPD Smith",12,12,SPD Smith
4,1,Rising Pune Supergiant,"BA Stokes, MS Dhoni",20,21,MS Dhoni
4,1,Rising Pune Supergiant,"BA Stokes, MK Tiwary",58,39,BA Stokes
4,1,Rising Pune Supergiant,"DT Christian, MK Tiwary",30,14,DT Christian
4,1,Rising Pune Supergiant,"MK Tiwary, R Bhatia",1,1,innings end
4,2,Kings XI Punjab,"HM Amla, M Vohra",25,19,M Vohra
4,2,Kings XI Punjab,"HM Amla, WP Saha",22,15,WP Saha
4,2,Kings XI Punjab,"AR Patel, HM Amla",32,34,HM Amla
4,2,Kings XI Punjab,"AR Patel, GJ Maxwell",1,4,AR Patel
4,2,Kings XI Punjab,"DA Miller, GJ Maxwell",74,50,innings end
5,1,Royal Challengers Bangalore,"CH Gayle, SR Watson",24,21,CH Gayle
5,1,Royal Challengers Bangalore,"Mandeep Singh, SR Watson",14,16,Mandeep Singh
5,1,Royal Challengers Bangalore,"KM Jadhav, SR Watson",14,17,SR Watson
5,1,Royal Challengers Bangalore,"KM Jadhav, STR Binny",63,40,STR Binny
5,1,Royal Challengers Bangalore,"KM Jadhav, Vishnu Vinod",21,10,Vishnu Vinod
5,1,Royal Challengers Bangalore,"KM Jadhav, P Negi",0,2,KM Jadhav
5,1,Royal Challengers Bangalore,"Iqbal Abdulla, P Negi",15,15,P Negi
5,1,Royal Challengers Bangalore,"Iqbal Abdulla, TS Mills",0,3,TS Mills
5,2,Delhi Daredevils,"AP Tare, SW Billings",32,29,AP Tare
5,2,Delhi Daredevils,"KK Nair, SW Billings",5,5,KK Nair
5,2,Delhi Daredevils,"SV Samson, SW Billings",17,12,SW Billings
5,2,Delhi Daredevils,"RR Pant, SV Samson",26,22,SV Samson
5,2,Delhi Daredevils,"CH Morris, RR Pant",22,14,CH Morris
5,2,Delhi Daredevils,"CR Brathwaite, RR Pant",6,11,CR Brathwaite
5,2,Delhi Daredevils,"PJ Cummins, RR Pant",12,9,PJ Cummins
5,2,Delhi Daredevils,"A Mishra, RR Pant",14,17,RR Pant
5,2,Delhi Daredevils,"A Mishra, S Nadeem",0,2,S Nadeem
5,2,Delhi Daredevils,"A Mishra, Z Khan",3,3,innings end
6,1,Gujarat Lions,"BB McCullum, JJ Roy",34,29,BB McCullum
6,1,Gujarat Lions,"JJ Roy, SK Raina",2,3,JJ Roy
6,1,Gujarat Lions,"AJ Finch, SK Raina",4,6,AJ Finch
6,1,Gujarat Lions,"KD Karthik, SK Raina",15,16,SK Raina
6,1,Gujarat Lions,"DR Smith, KD Karthik",56,46,DR Smith
6,1,Gujarat Lions,"DS Kulkarni, KD Karthik",1,4,KD Karthik
6,1,Gujarat Lions,"DS Kulkarni, P Kumar",1,2,DS Kulkarni
6,1,Gujarat Lions,"Basil Thampi, P Kumar",19,14,innings end
6,2,Sunrisers Hyderabad,"DA Warner, S Dhawan",32,19,S Dhawan
6,2,Sunrisers Hyderabad,"DA Warner, MC Henriques",105,77,innings end
7,1,Kolkata Knight Riders,"CA Lynn, G Gambhir",40,30,G Gambhir
7,1,Kolkata Knight Riders,"CA Lynn, RV Uthappa",4,3,RV Uthappa
7,1,Kolkata Knight Riders,"CA Lynn, MK Pandey",16,18,CA Lynn
7,1,Kolkata Knight Riders,"MK Pandey, YK Pathan",20,25,YK Pathan
7,1,Kolkata Knight Riders,"MK Pandey, SA Yadav",44,27,SA Yadav
7,1,Kolkata Knight Riders,"CR Woakes, MK Pandey",13,12,CR Woakes
7,1,Kolkata Knight Riders,"MK Pandey, SP Narine",32,13,SP Narine
7,2,Mumbai Indians,"JC Buttler, PA Patel",57,51,PA Patel
7,2,Mumbai Indians,"JC Buttler, N Rana",6,6,JC Buttler
7,2,Mumbai Indians,"N Rana, RG Sharma",3,8,RG Sharma
7,2,Mumbai Indians,"KH Pandya, N Rana",23,14,KH Pandya
7,2,Mumbai Indians,"KA Pollard, N Rana",22,24,KA Pollard
7,2,Mumbai Indians,"HH Pandya, N Rana",39,15,N Rana
7,2,Mumbai Indians,"HH Pandya, Harbhajan Singh",18,8,innings end
8,1,Royal Challengers Bangalore,"SR Watson, Vishnu Vinod",2,6,SR Watson
8,1,Royal Challengers Bangalore,"AB de Villiers, Vishnu Vinod",16,15,Vishnu Vinod
8,1,Royal Challengers Bangalore,"AB de Villiers, KM Jadhav",4,9,KM Jadhav
8,1,Royal Challengers Bangalore,"AB de Villiers, Mandeep Singh",45,50,Mandeep Singh
8,1,Royal Challengers Bangalore,"AB de Villiers, STR Binny",77,43,innings end
8,2,Kings XI Punjab,"HM Amla, M Vohra",60,37,M Vohra
8,2,Kings XI Punjab,"AR Patel, HM Amla",15,14,AR Patel
8,2,Kings XI Punjab,"GJ Maxwell, HM Amla",69,38,innings end
9,1,Delhi Daredevils,"AP Tare, SW Billings",0,8,AP Tare
9,1,Delhi Daredevils,"SV Samson, SW Billings",64,45,SW Billings
9,1,Delhi Daredevils,"RR Pant, SV Samson",53,43,RR Pant
9,1,Delhi Daredevils,"CJ Anderson, SV Samson",41,19,SV Samson
9,1,Delhi Daredevils,"CH Morris, CJ Anderson",39,10,innings end
9,2,Rising Pune Supergiant,"AM Rahane, MA Agarwal",22,20,AM Rahane
9,2,Rising Pune Supergiant,"F du Plessis, MA Agarwal",10,11,MA Agarwal
9,2,Rising Pune Supergiant,"F du Plessis, RA Tripathi",14,7,RA Tripathi
9,2,Rising Pune Supergiant,"BA Stokes, F du Plessis",3,5,F du Plessis
9,2,Rising Pune Supergiant,"BA Stokes, MS Dhoni",2,7,BA Stokes
9,2,Rising Pune Supergiant,"MS Dhoni, R Bhatia",25,25,MS Dhoni
9,2,Rising Pune Supergiant,"DL Chahar, R Bhatia",14,7,R Bhatia
9,2,Rising Pune Supergiant,"A Zampa, DL Chahar",6,6,DL Chahar
9,2,Rising Pune Supergiant,"A Zampa, AB Dinda",6,9,A Zampa
9,2,Rising Pune Supergiant,"AB Dinda, Imran Tahir",1,4,AB Dinda
10,1,Sunrisers Hyderabad,"DA Warner, S Dhawan",77,63,DA Warner
10,1,Sunrisers Hyderabad,"DJ Hooda, S Dhawan",22,19,DJ Hooda
10,1,Sunrisers Hyderabad,"S Dhawan, Yuvraj Singh",8,10,S Dhawan
10,1,Sunrisers Hyderabad,"BCJ Cutting, Yuvraj Singh",8,5,Yuvraj Singh
10,1,Sunrisers Hyderabad,"BCJ Cutting, NV Ojha",21,15,BCJ Cutting
10,1,Sunrisers Hyderabad,"NV Ojha, V Shankar",1,3,V Shankar
10,1,Sunrisers Hyderabad,"NV Ojha, Rashid Khan",5,6,NV Ojha
10,1,Sunrisers Hyderabad,"B Kumar, Rashid Khan",2,3,Rashid Khan
10,1,Sunrisers Hyderabad,"A Nehra, B Kumar",3,2,innings end
10,2,Mumbai Indians,"JC Buttler, PA Patel",27,19,JC Buttler
10,2,Mumbai Indians,"PA Patel, RG Sharma",13,10,RG Sharma
10,2,Mumbai Indians,"N Rana, PA Patel",38,29,PA Patel
10,2,Mumbai Indians,"KA Pollard, N Rana",29,25,KA Pollard
10,2,Mumbai Indians,"KH Pandya, N Rana",38,21,KH Pandya
10,2,Mumbai Indians,"HH Pandya, N Rana",6,5,N Rana
10,2,Mumbai Indians,"HH Pandya, Harbhajan Singh",4,4,innings end
11,1,Kings XI Punjab,"HM Amla, M Vohra",43,36,M Vohra
11,1,Kings XI Punjab,"HM Amla, MP Stoinis",12,16,MP Stoinis
11,1,Kings XI Punjab,"GJ Maxwell, HM Amla",31,24,HM Amla
11,1,Kings XI Punjab,"DA Miller, GJ Maxwell",1,3,GJ Maxwell
11,1,Kings XI Punjab,"DA Miller, WP Saha",53,35,DA Miller
11,1,Kings XI Punjab,"AR Patel, WP Saha",0,1,WP Saha
11,1,Kings XI Punjab,"AR Patel, MM Sharma",1,2,AR Patel
11,1,Kings XI Punjab,"MM Sharma, VR Aaron",13,11,MM Sharma
11,1,Kings XI Punjab,"Sandeep Sharma, VR Aaron",0,2,VR Aaron
11,2,Kolkata Knight Riders,"G Gambhir, SP Narine",68,37,SP Narine
11,2,Kolkata Knight Riders,"G Gambhir, RV Uthappa",39,26,RV Uthappa
11,2,Kolkata Knight Riders,"G Gambhir, MK Pandey",53,41,innings end
12,1,Royal Challengers Bangalore,"CH Gayle, V Kohli",59,58,CH Gayle
12,1,Royal Challengers Bangalore,"AB de Villiers, V Kohli",43,37,V Kohli
12,1,Royal Challengers Bangalore,"AB de Villiers, KM Jadhav",4,6,AB de Villiers
12,1,Royal Challengers Bangalore,"KM Jadhav, P Negi",10,11,KM Jadhav
12,1,Royal Challengers Bangalore,"Mandeep Singh, P Negi",0,1,Mandeep Singh
12,1,Royal Challengers Bangalore,"P Negi, STR Binny",15,11,innings end
12,2,Mumbai Indians,"JC Buttler, PA Patel",5,12,JC Buttler
12,2,Mumbai Indians,"PA Patel, RG Sharma",0,3,PA Patel
12,2,Mumbai Indians,"MJ McClenaghan, RG Sharma",0,1,MJ McClenaghan
12,2,Mumbai Indians,"N Rana, RG Sharma",0,1,RG Sharma
12,2,Mumbai Indians,"KA Pollard, N Rana",25,32,N Rana
12,2,Mumbai Indians,"KA Pollard, KH Pandya",87,61,KA Pollard
12,2,Mumbai Indians,"HH Pandya, KH Pandya",15,9,innings end
13,1,Rising Pune Supergiant,"AM Rahane, RA Tripathi",0,3,AM Rahane
13,1,Rising Pune Supergiant,"RA Tripathi, SPD Smith",62,34,RA Tripathi
13,1,Rising Pune Supergiant,"BA Stokes, SPD Smith",25,21,SPD Smith
13,1,Rising Pune Supergiant,"BA Stokes, MK Tiwary",17,17,BA Stokes
13,1,Rising Pune Supergiant,"MK Tiwary, MS Dhoni",13,13,MS Dhoni
13,1,Rising Pune Supergiant,"Ankit Sharma, MK Tiwary",45,31,Ankit Sharma
13,1,Rising Pune Supergiant,"MK Tiwary, SN Thakur",0,1,MK Tiwary
13,1,Rising Pune Supergiant,"LH Ferguson, SN Thakur",0,1,SN Thakur
13,1,Rising Pune Supergiant,"LH Ferguson, RD Chahar",4,3,innings end
13,2,Gujarat Lions,"BB McCullum, DR Smith",92,55,DR Smith
13,2,Gujarat Lions,"BB McCullum, SK Raina",7,14,BB McCullum
13,2,Gujarat Lions,"KD Karthik, SK Raina",9,10,KD Karthik
13,2,Gujarat Lions,"AJ Finch, SK Raina",59,33,innings end
14,1,Kolkata Knight Riders,"G Gambhir, SP Narine",9,14,SP Narine
14,1,Kolkata Knight Riders,"G Gambhir, RV Uthappa",28,22,G Gambhir
14,1,Kolkata Knight Riders,"MK Pandey, RV Uthappa",72,53,RV Uthappa
14,1,Kolkata Knight Riders,"MK Pandey, YK Pathan",35,21,MK Pandey
14,1,Kolkata Knight Riders,"SA Yadav, YK Pathan",8,9,SA Yadav
14,1,Kolkata Knight Riders,"C de Grandhomme, YK Pathan",7,5,C de Grandhomme
14,1,Kolkata Knight Riders,"CR Woakes, YK Pathan",2,2,innings end
14,2,Sunrisers Hyderabad,"DA Warner, S Dhawan",44,41,S Dhawan
14,2,Sunrisers Hyderabad,"DA Warner, MC Henriques",13,19,DA Warner
14,2,Sunrisers Hyderabad,"MC Henriques, Yuvraj Singh",6,5,MC Henriques
14,2,Sunrisers Hyderabad,"DJ Hooda, Yuvraj Singh",30,16,DJ Hooda
14,2,Sunrisers Hyderabad,"BCJ Cutting, Yuvraj Singh",14,11,Yuvraj Singh
14,2,Sunrisers Hyderabad,"BCJ Cutting, NV Ojha",16,15,BCJ Cutting
14,2,Sunrisers Hyderabad,"Bipul Sharma, NV Ojha",25,17,innings end
15,1,Delhi Daredevils,"SV Samson, SW Billings",51,42,SV Samson
15,1,Delhi Daredevils,"KK Nair, SW Billings",2,4,KK Nair
15,1,Delhi Daredevils,"SS Iyer, SW Billings",37,29,SS Iyer
15,1,Delhi Daredevils,"RR Pant, SW Billings",7,6,SW Billings
15,1,Delhi Daredevils,"CJ Anderson, RR Pant",17,14,RR Pant
15,1,Delhi Daredevils,"CH Morris, CJ Anderson",27,19,CH Morris
15,1,Delhi Daredevils,"CJ Anderson, PJ Cummins",37,13,innings end
15,2,Kings XI Punjab,"HM Amla, M Vohra",5,10,M Vohra
15,2,Kings XI Punjab,"HM Amla, WP Saha",16,10,WP Saha
15,2,Kings XI Punjab,"EJG Morgan, HM Amla",10,8,HM Amla
15,2,Kings XI Punjab,"DA Miller, EJG Morgan",31,33,EJG Morgan
15,2,Kings XI Punjab,"DA Miller, GJ Maxwell",1,3,GJ Maxwell
15,2,Kings XI Punjab,"AR Patel, DA Miller",23,19,DA Miller
15,2,Kings XI Punjab,"AR Patel, MM Sharma",45,31,MM Sharma
15,2,Kings XI Punjab,"AR Patel, KC Cariappa",1,2,KC Cariappa
15,2,Kings XI Punjab,"AR Patel, Sandeep Sharma",3,5,AR Patel
16,1,Gujarat Lions,"BB McCullum, DR Smith",0,3,DR Smith
16,1,Gujarat Lions,"BB McCullum, SK Raina",79,66,SK Raina
16,1,Gujarat Lions,"BB McCullum, Ishan Kishan",17,15,BB McCullum
16,1,Gujarat Lions,"Ishan Kishan, KD Karthik",47,27,Ishan Kishan
16,1,Gujarat Lions,"JJ Roy, KD Karthik",22,15,innings end
16,2,Mumbai Indians,"JC Buttler, PA Patel",0,2,PA Patel
16,2,Mumbai Indians,"JC Buttler, N Rana",76,60,N Rana
16,2,Mumbai Indians,"JC Buttler, RG Sharma",6,11,JC Buttler
16,2,Mumbai Indians,"KA Pollard, RG Sharma",66,43,KA Pollard
16,2,Mumbai Indians,"HH Pandya, RG Sharma",16,9,innings end
17,1,Rising Pune Supergiant,"AM Rahane, RA Tripathi",57,48,AM Rahane
17,1,Rising Pune Supergiant,"RA Tripathi, SPD Smith",6,4,RA Tripathi
17,1,Rising Pune Supergiant,"MS Dhoni, SPD Smith",53,49,MS Dhoni
17,1,Rising Pune Supergiant,"BA Stokes, SPD Smith",0,1,SPD Smith
17,1,Rising Pune Supergiant,"BA Stokes, DT Christian",2,4,DT Christian
17,1,Rising Pune Supergiant,"BA Stokes, MK Tiwary",1,2,BA Stokes
17,1,Rising Pune Supergiant,"MK Tiwary, SN Thakur",0,1,SN Thakur
17,1,Rising Pune Supergiant,"JD Unadkat, MK Tiwary",29,17,MK Tiwary
17,2,Royal Challengers Bangalore,"Mandeep Singh, V Kohli",14,11,Mandeep Singh
17,2,Royal Challengers Bangalore,"AB de Villiers, V Kohli",27,22,V Kohli
17,2,Royal Challengers Bangalore,"AB de Villiers, KM Jadhav",25,31,AB de Villiers
17,2,Royal Challengers Bangalore,"KM Jadhav, SR Watson",19,29,KM Jadhav
17,2,Royal Challengers Bangalore,"SR Watson, STR Binny",10,6,SR Watson
17,2,Royal Challengers Bangalore,"P Negi, STR Binny",21,10,P Negi
17,2,Royal Challengers Bangalore,"AF Milne, STR Binny",2,3,STR Binny
17,2,Royal Challengers Bangalore,"AF Milne, S Badree",1,2,S Badree
17,2,Royal Challengers Bangalore,"AF Milne, S Aravind",5,7,AF Milne
17,2,Royal Challengers Bangalore,"S Aravind, YS Chahal",2,3,innings end
18,1,Delhi Daredevils,"SV Samson, SW Billings",53,37,SW Billings
18,1,Delhi Daredevils,"KK Nair, SV Samson",10,10,SV Samson
18,1,Delhi Daredevils,"KK Nair, SS Iyer",43,33,SS Iyer
18,1,Delhi Daredevils,"KK Nair, RR Pant",4,10,KK Nair
18,1,Delhi Daredevils,"AD Mathews, RR Pant",35,14,AD Mathews
18,1,Delhi Daredevils,"CH Morris, RR Pant",6,7,RR Pant
18,1,Delhi Daredevils,"CH Morris, PJ Cummins",14,10,CH Morris
18,1,Delhi Daredevils,"Mohammed Shami, PJ Cummins",0,1,innings end
18,2,Kolkata Knight Riders,"C de Grandhomme, G Gambhir",5,5,C de Grandhomme
18,2,Kolkata Knight Riders,"G Gambhir, RV Uthappa",14,7,RV Uthappa
18,2,Kolkata Knight Riders,"G Gambhir, MK Pandey",1,5,G Gambhir
18,2,Kolkata Knight Riders,"MK Pandey, YK Pathan",102,75,YK Pathan
18,2,Kolkata Knight Riders,"MK Pandey, SA Yadav",19,19,SA Yadav
18,2,Kolkata Knight Riders,"CR Woakes, MK Pandey",8,9,CR Woakes
18,2,Kolkata Knight Riders,"MK Pandey, SP Narine",9,3,innings end
19,1,Sunrisers Hyderabad,"DA Warner, S Dhawan",20,32,S Dhawan
19,1,Sunrisers Hyderabad,"DA Warner, MC Henriques",24,25,MC Henriques
19,1,Sunrisers Hyderabad,"DA Warner, Yuvraj Singh",0,1,Yuvraj Singh
19,1,Sunrisers Hyderabad,"DA Warner, NV Ojha",57,39,NV Ojha
19,1,Sunrisers Hyderabad,"DA Warner, DJ Hooda",29,20,DJ Hooda
19,1,Sunrisers Hyderabad,"DA Warner, Mohammad Nabi",6,5,Mohammad Nabi
19,1,Sunrisers Hyderabad,"DA Warner, Rashid Khan",12,3,innings end
19,2,Kings XI Punjab,"HM Amla, M Vohra",0,1,HM Amla
19,2,Kings XI Punjab,"GJ Maxwell, M Vohra",16,16,GJ Maxwell
19,2,Kings XI Punjab,"EJG Morgan, M Vohra",35,34,EJG Morgan
19,2,Kings XI Punjab,"DA Miller, M Vohra",5,9,DA Miller
19,2,Kings XI Punjab,"M Vohra, WP Saha",0,2,WP Saha
19,2,Kings XI Punjab,"AR Patel, M Vohra",20,22,AR Patel
19,2,Kings XI Punjab,"M Vohra, MM Sharma",44,17,MM Sharma
19,2,Kings XI Punjab,"KC Cariappa, M Vohra",17,11,KC Cariappa
19,2,Kings XI Punjab,"I Sharma, M Vohra",1,2,M Vohra
19,2,Kings XI Punjab,"I Sharma, Sandeep Sharma",6,10,I Sharma
20,1,Royal Challengers Bangalore,"CH Gayle, V Kohli",119,78,CH Gayle
20,1,Royal Challengers Bangalore,"TM Head, V Kohli",36,20,V Kohli
20,1,Royal Challengers Bangalore,"KM Jadhav, TM Head",54,25,innings end
20,2,Gujarat Lions,"BB McCullum, DR Smith",1,8,DR Smith
20,2,Gujarat Lions,"BB McCullum, SK Raina",35,17,SK Raina
20,2,Gujarat Lions,"AJ Finch, BB McCullum",60,38,AJ Finch
20,2,Gujarat Lions,"BB McCullum, KD Karthik",3,8,KD Karthik
20,2,Gujarat Lions,"BB McCullum, RA Jadeja",31,22,BB McCullum
20,2,Gujarat Lions,"Ishan Kishan, RA Jadeja",28,18,RA Jadeja
20,2,Gujarat Lions,"AJ Tye, Ishan Kishan",25,13,Ishan Kishan
20,2,Gujarat Lions,"AJ Tye, Basil Thampi",1,2,innings end
21,1,Sunrisers Hyderabad,"DA Warner, S Dhawan",11,12,DA Warner
21,1,Sunrisers Hyderabad,"KS Williamson, S Dhawan",133,88,KS Williamson
21,1,Sunrisers Hyderabad,"S Dhawan, Yuvraj Singh",22,12,S Dhawan
21,1,Sunrisers Hyderabad,"MC Henriques, Yuvraj Singh",0,1,Yuvraj Singh
21,1,Sunrisers Hyderabad,"DJ Hooda, MC Henriques",21,10,innings end
21,2,Delhi Daredevils,"SV Samson, SW Billings",13,11,SW Billings
21,2,Delhi Daredevils,"KK Nair, SV Samson",69,46,KK Nair
21,2,Delhi Daredevils,"RR Pant, SV Samson",1,3,RR Pant
21,2,Delhi Daredevils,"SS Iyer, SV Samson",18,20,SV Samson
21,2,Delhi Daredevils,"AD Mathews, SS Iyer",67,41,AD Mathews
21,2,Delhi Daredevils,"CH Morris, SS Iyer",1,1,innings end
22,1,Kings XI Punjab,"HM Amla, SE Marsh",45,35,SE Marsh
22,1,Kings XI Punjab,"HM Amla, WP Saha",32,32,WP Saha
22,1,Kings XI Punjab,"GJ Maxwell, HM Amla",78,36,GJ Maxwell
22,1,Kings XI Punjab,"HM Amla, MP Stoinis",2,5,MP Stoinis
22,1,Kings XI Punjab,"AR Patel, HM Amla",29,19,innings end
22,2,Mumbai Indians,"JC Buttler, PA Patel",77,37,PA Patel
22,2,Mumbai Indians,"JC Buttler, N Rana",82,46,JC Buttler
22,2,Mumbai Indians,"HH Pandya, N Rana",32,15,innings end
23,1,Kolkata Knight Riders,"G Gambhir, SP Narine",45,20,SP Narine
23,1,Kolkata Knight Riders,"G Gambhir, RV Uthappa",67,50,G Gambhir
23,1,Kolkata Knight Riders,"MK Pandey, RV Uthappa",54,41,RV Uthappa
23,1,Kolkata Knight Riders,"MK Pandey, YK Pathan",15,7,MK Pandey
23,1,Kolkata Knight Riders,"SA Yadav, YK Pathan",2,2,SA Yadav
23,1,Kolkata Knight Riders,"Shakib Al Hasan, YK Pathan",1,1,innings end
23,2,Gujarat Lions,"AJ Finch, BB McCullum",40,22,AJ Finch
23,2,Gujarat Lions,"BB McCullum, SK Raina",29,17,BB McCullum
23,2,Gujarat Lions,"KD Karthik, SK Raina",8,6,KD Karthik
23,2,Gujarat Lions,"Ishan Kishan, SK Raina",34,26,Ishan Kishan
23,2,Gujarat Lions,"DR Smith, SK Raina",7,6,DR Smith
23,2,Gujarat Lions,"RA Jadeja, SK Raina",57,31,SK Raina
23,2,Gujarat Lions,"JP Faulkner, RA Jadeja",8,3,innings end
25,1,Mumbai Indians,"JC Buttler, PA Patel",27,28,PA Patel
25,1,Mumbai Indians,"JC Buttler, N Rana",10,7,JC Buttler
25,1,Mumbai Indians,"N Rana, RG Sharma",9,13,N Rana
25,1,Mumbai Indians,"KA Pollard, RG Sharma",4,5,RG Sharma
25,1,Mumbai Indians,"KA Pollard, KH Pandya",20,29,KH Pandya
25,1,Mumbai Indians,"HH Pandya, KA Pollard",35,27,KA Pollard
25,1,Mumbai Indians,"HH Pandya, Harbhajan Singh",11,12,Harbhajan Singh
25,1,Mumbai Indians,"HH Pandya, MJ McClenaghan",3,3,HH Pandya
25,1,Mumbai Indians,"MG Johnson, MJ McClenaghan",7,3,innings end
25,2,Delhi Daredevils,"AP Tare, SV Samson",1,4,AP Tare
25,2,Delhi Daredevils,"KK Nair, SV Samson",9,4,SV Samson
25,2,Delhi Daredevils,"KK Nair, SS Iyer",10,13,SS Iyer
25,2,Delhi Daredevils,"CJ Anderson, KK Nair",0,4,CJ Anderson
25,2,Delhi Daredevils,"KK Nair, RR Pant",0,9,RR Pant
25,2,Delhi Daredevils,"K Rabada, KK Nair",2,7,KK Nair
25,2,Delhi Daredevils,"CH Morris, K Rabada",87,75,K Rabada
25,2,Delhi Daredevils,"CH Morris, PJ Cummins",11,9,innings end
24,1,Sunrisers Hyderabad,"DA Warner, S Dhawan",51,51,S Dhawan
24,1,Sunrisers Hyderabad,"DA Warner, KS Williamson",29,26,KS Williamson
24,1,Sunrisers Hyderabad,"DA Warner, MC Henriques",42,26,DA Warner
24,1,Sunrisers Hyderabad,"DJ Hooda, MC Henriques",46,21,innings end
24,2,Rising Pune Supergiant,"AM Rahane, RA Tripathi",14,19,AM Rahane
24,2,Rising Pune Supergiant,"RA Tripathi, SPD Smith",72,46,SPD Smith
24,2,Rising Pune Supergiant,"MS Dhoni, RA Tripathi",10,14,RA Tripathi
24,2,Rising Pune Supergiant,"BA Stokes, MS Dhoni",23,18,BA Stokes
24,2,Rising Pune Supergiant,"MK Tiwary, MS Dhoni",57,24,innings end
26,1,Kings XI Punjab,"HM Amla, M Vohra",11,8,M Vohra
26,1,Kings XI Punjab,"HM Amla, SE Marsh",66,48,SE Marsh
26,1,Kings XI Punjab,"GJ Maxwell, HM Amla",47,28,HM Amla
26,1,Kings XI Punjab,"GJ Maxwell, MP Stoinis",4,2,GJ Maxwell
26,1,Kings XI Punjab,"AR Patel, MP Stoinis",24,22,MP Stoinis
26,1,Kings XI Punjab,"AR Patel, WP Saha",17,5,AR Patel
26,1,Kings XI Punjab,"MM Sharma, WP Saha",14,8,WP Saha
26,2,Gujarat Lions,"AJ Finch, BB McCullum",6,6,BB McCullum
26,2,Gujarat Lions,"AJ Finch, SK Raina",40,28,AJ Finch
26,2,Gujarat Lions,"KD Karthik, SK Raina",24,20,SK Raina
26,2,Gujarat Lions,"KD Karthik, RA Jadeja",23,19,RA Jadeja
26,2,Gujarat Lions,"DR Smith, KD Karthik",7,6,DR Smith
26,2,Gujarat Lions,"AD Nath, KD Karthik",0,1,AD Nath
26,2,Gujarat Lions,"AJ Tye, KD Karthik",34,21,AJ Tye
26,2,Gujarat Lions,"Basil Thampi, KD Karthik",21,23,innings end
27,1,Kolkata Knight Riders,"G Gambhir, SP Narine",42,24,G Gambhir
27,1,Kolkata Knight Riders,"RV Uthappa, SP Narine",17,12,SP Narine
27,1,Kolkata Knight Riders,"MK Pandey, RV Uthappa",1,4,RV Uthappa
27,1,Kolkata Knight Riders,"MK Pandey, YK Pathan",15,18,YK Pathan
27,1,Kolkata Knight Riders,"MK Pandey, SA Yadav",11,12,MK Pandey
27,1,Kolkata Knight Riders,"C de Grandhomme, SA Yadav",0,2,C de Grandhomme
27,1,Kolkata Knight Riders,"CR Woakes, SA Yadav",27,30,CR Woakes
