match_id,match_type,season,venue,city,date,gender,overs,balls_per_over,player_of_match,toss_winner,toss_decision,match_winner,result_type,result_margin,umpire_1,umpire_2,team_1,team_2
1,ODI,2016/17,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2017-01-13,male,50,6,MS Wade,Australia,bat,Australia,92,92,unknown,unknown,Australia,Pakistan
2,ODI,2016/17,Melbourne Cricket Ground,unknown,2017-01-15,male,50,6,Mohammad Hafeez,Australia,bat,Pakistan,6,6,unknown,unknown,Australia,Pakistan
3,ODI,2016/17,Western Australia Cricket Association Ground,Perth,2017-01-19,male,50,6,SPD Smith,Australia,field,Australia,7,7,unknown,unknown,Australia,Pakistan
4,ODI,2016/17,Sydney Cricket Ground,unknown,2017-01-22,male,50,6,DA Warner,Australia,bat,Australia,86,86,unknown,unknown,Australia,Pakistan
5,ODI,2016/17,Adelaide Oval,unknown,2017-01-26,male,50,6,DA Warner,Australia,bat,Australia,57,57,unknown,unknown,Australia,Pakistan
1,ODI,2016/17,Sydney Cricket Ground,unknown,2016-12-04,male,50,6,SPD Smith,Australia,bat,Australia,68,68,unknown,unknown,Australia,New Zealand
2,ODI,2016/17,Manuka Oval,Canberra,2016-12-06,male,50,6,DA Warner,New Zealand,field,Australia,116,116,unknown,unknown,Australia,New Zealand
3,ODI,2016/17,Melbourne Cricket Ground,unknown,2016-12-09,male,50,6,DA Warner,Australia,bat,Australia,117,117,unknown,unknown,Australia,New Zealand
1,ODI,2016,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,2016-09-08,male,50,6,,Hong Kong,field,unknown,unknown,0,unknown,unknown,Scotland,Hong Kong
2,ODI,2016,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,2016-09-10,male,50,6,,Scotland,bat,Scotland,53,53,unknown,unknown,Scotland,Hong Kong
1,ODI,2016,Harare Sports Club,unknown,2016-06-11,male,50,6,KL Rahul,India,field,India,9,9,unknown,unknown,Zimbabwe,India
2,ODI,2016,Harare Sports Club,unknown,2016-06-13,male,50,6,YS Chahal,India,field,India,8,8,unknown,unknown,Zimbabwe,India
3,ODI,2016,Harare Sports Club,unknown,2016-06-15,male,50,6,KL Rahul,Zimbabwe,bat,India,10,10,unknown,unknown,Zimbabwe,India
1,ODI,2016/17,Hagley Oval,Christchurch,2016-12-26,male,50,6,TWM Latham,New Zealand,bat,New Zealand,77,77,unknown,unknown,New Zealand,Bangladesh
2,ODI,2016/17,Saxton Oval,Nelson,2016-12-29,male,50,6,NT Broom,Bangladesh,field,New Zealand,67,67,unknown,unknown,New Zealand,Bangladesh
3,ODI,2016/17,Saxton Oval,Nelson,2016-12-31,male,50,6,KS Williamson,Bangladesh,bat,New Zealand,8,8,unknown,unknown,New Zealand,Bangladesh
1,ODI,2016/17,Eden Park,Auckland,2017-01-30,male,50,6,MP Stoinis,Australia,field,New Zealand,6,6,unknown,unknown,New Zealand,Australia
3,ODI,2016/17,Seddon Park,Hamilton,2017-02-05,male,50,6,TA Boult,New Zealand,bat,New Zealand,24,24,unknown,unknown,New Zealand,Australia
1,ODI,2016/17,Seddon Park,Hamilton,2017-02-19,male,50,6,Q de Kock,South Africa,field,South Africa,4,4,unknown,unknown,New Zealand,South Africa
2,ODI,2016/17,Hagley Oval,Christchurch,2017-02-22,male,50,6,LRPL Taylor,South Africa,field,New Zealand,6,6,unknown,unknown,New Zealand,South Africa
3,ODI,2016/17,Westpac Stadium,Wellington,2017-02-25,male,50,6,AB de Villiers,South Africa,bat,South Africa,159,159,unknown,unknown,New Zealand,South Africa
4,ODI,2016/17,Seddon Park,Hamilton,2017-03-01,male,50,6,MJ Guptill,South Africa,bat,New Zealand,7,7,unknown,unknown,New Zealand,South Africa
5,ODI,2016/17,Eden Park,Auckland,2017-03-04,male,50,6,K Rabada,South Africa,field,South Africa,6,6,unknown,unknown,New Zealand,South Africa
1,ODI,2017,Kennington Oval,London,2017-06-01,male,50,6,JE Root,England,field,England,8,8,unknown,unknown,England,Bangladesh
2,ODI,2017,Edgbaston,Birmingham,2017-06-02,male,50,6,,New Zealand,bat,unknown,unknown,0,unknown,unknown,Australia,New Zealand
3,ODI,2017,Kennington Oval,London,2017-06-03,male,50,6,Imran Tahir,Sri Lanka,field,South Africa,96,96,unknown,unknown,South Africa,Sri Lanka
4,ODI,2017,Edgbaston,Birmingham,2017-06-04,male,50,6,Yuvraj Singh,Pakistan,field,India,124,124,unknown,unknown,India,Pakistan
5,ODI,2017,Kennington Oval,London,2017-06-05,male,50,6,,Bangladesh,bat,unknown,unknown,0,unknown,unknown,Australia,Bangladesh
6,ODI,2017,Sophia Gardens,Cardiff,2017-06-06,male,50,6,JT Ball,New Zealand,field,England,87,87,unknown,unknown,England,New Zealand
7,ODI,2017,Edgbaston,Birmingham,2017-06-07,male,50,6,Hasan Ali,South Africa,bat,Pakistan,19,19,unknown,unknown,Pakistan,South Africa
8,ODI,2017,Kennington Oval,London,2017-06-08,male,50,6,BKG Mendis,Sri Lanka,field,Sri Lanka,7,7,unknown,unknown,India,Sri Lanka
9,ODI,2017,Sophia Gardens,Cardiff,2017-06-09,male,50,6,Shakib Al Hasan,New Zealand,bat,Bangladesh,5,5,unknown,unknown,Bangladesh,New Zealand
10,ODI,2017,Edgbaston,Birmingham,2017-06-10,male,50,6,BA Stokes,England,field,England,40,40,unknown,unknown,England,Australia
11,ODI,2017,Kennington Oval,London,2017-06-11,male,50,6,JJ Bumrah,India,field,India,8,8,unknown,unknown,India,South Africa
12,ODI,2017,Sophia Gardens,Cardiff,2017-06-12,male,50,6,Sarfraz Ahmed,Pakistan,field,Pakistan,3,3,unknown,unknown,Pakistan,Sri Lanka
unknown,ODI,2017,Sophia Gardens,Cardiff,2017-06-14,male,50,6,Hasan Ali,Pakistan,field,Pakistan,8,8,unknown,unknown,England,Pakistan
unknown,ODI,2017,Edgbaston,Birmingham,2017-06-15,male,50,6,RG Sharma,India,field,India,9,9,unknown,unknown,Bangladesh,India
unknown,ODI,2017,Kennington Oval,London,2017-06-18,male,50,6,Fakhar Zaman,India,field,Pakistan,180,180,unknown,unknown,India,Pakistan
1,ODI,2016/17,"Mission Road Ground, Mong Kok",Hong Kong,2016-11-04,male,50,6,Babar Hayat,Hong Kong,bat,Hong Kong,106,106,unknown,unknown,Hong Kong,Papua New Guinea
2,ODI,2016/17,"Mission Road Ground, Mong Kok",Hong Kong,2016-11-06,male,50,6,CA Soper,Papua New Guinea,bat,Papua New Guinea,14,14,unknown,unknown,Hong Kong,Papua New Guinea
3,ODI,2016/17,"Mission Road Ground, Mong Kok",Hong Kong,2016-11-08,male,50,6,Anshuman Rath,Papua New Guinea,bat,Hong Kong,7,7,unknown,unknown,Hong Kong,Papua New Guinea
1,ODI,2016/17,"Sir Vivian Richards Stadium, North Sound",Antigua,2017-03-03,male,50,6,EJG Morgan,West Indies,field,England,45,45,unknown,unknown,West Indies,England
2,ODI,2016/17,"Sir Vivian Richards Stadium, North Sound",Antigua,2017-03-05,male,50,6,JE Root,West Indies,bat,England,4,4,unknown,unknown,West Indies,England
3,ODI,2016/17,"Kensington Oval, Bridgetown",Barbados,2017-03-09,male,50,6,AD Hales,West Indies,field,England,186,186,unknown,unknown,West Indies,England
1,ODI,2017,County Ground,Bristol,2017-05-05,male,50,6,AU Rashid,Ireland,bat,England,7,7,unknown,unknown,England,Ireland
2,ODI,2017,Lord's,London,2017-05-07,male,50,6,JE Root,Ireland,field,England,85,85,unknown,unknown,England,Ireland
1,ODI,2016/17,Shere Bangla National Stadium,Mirpur,2016-10-07,male,50,6,JT Ball,England,bat,England,21,21,unknown,unknown,Bangladesh,England
2,ODI,2016/17,Shere Bangla National Stadium,Mirpur,2016-10-09,male,50,6,Mashrafe Mortaza,England,field,Bangladesh,34,34,unknown,unknown,Bangladesh,England
3,ODI,2016/17,Zahur Ahmed Chowdhury Stadium,Chittagong,2016-10-12,male,50,6,AU Rashid,England,field,England,4,4,unknown,unknown,Bangladesh,England
1,ODI,2016/17,Himachal Pradesh Cricket Association Stadium,Dharmasala,2016-10-16,male,50,6,HH Pandya,India,field,India,6,6,unknown,unknown,India,New Zealand
2,ODI,2016/17,Feroz Shah Kotla,Delhi,2016-10-20,male,50,6,KS Williamson,India,field,New Zealand,6,6,unknown,unknown,India,New Zealand
3,ODI,2016/17,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2016-10-23,male,50,6,V Kohli,India,field,India,7,7,unknown,unknown,India,New Zealand
4,ODI,2016/17,JSCA International Stadium Complex,Ranchi,2016-10-26,male,50,6,MJ Guptill,New Zealand,bat,New Zealand,19,19,unknown,unknown,India,New Zealand
5,ODI,2016/17,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2016-10-29,male,50,6,A Mishra,India,bat,India,190,190,unknown,unknown,India,New Zealand
1,ODI,2017,Headingley,Leeds,2017-05-24,male,50,6,MM Ali,South Africa,field,England,72,72,unknown,unknown,England,South Africa
2,ODI,2017,The Rose Bowl,Southampton,2017-05-27,male,50,6,BA Stokes,South Africa,field,England,2,2,unknown,unknown,England,South Africa
3,ODI,2017,Lord's,London,2017-05-29,male,50,6,K Rabada,South Africa,field,South Africa,7,7,unknown,unknown,England,South Africa
1,ODI,2017,Old Trafford,Manchester,2017-09-19,male,50,6,JM Bairstow,West Indies,bat,England,7,7,unknown,unknown,West Indies,England
2,ODI,2017,Trent Bridge,Nottingham,2017-09-21,male,50,6,,West Indies,field,unknown,unknown,0,unknown,unknown,England,West Indies
3,ODI,2017,County Ground,Bristol,2017-09-24,male,50,6,MM Ali,West Indies,field,England,124,124,unknown,unknown,England,West Indies
4,ODI,2017,Kennington Oval,London,2017-09-27,male,50,6,E Lewis,England,field,England,6,6,unknown,unknown,West Indies,England
5,ODI,2017,The Rose Bowl,Southampton,2017-09-29,male,50,6,JM Bairstow,England,field,England,9,9,unknown,unknown,West Indies,England
1,ODI,2017,Malahide,Dublin,2017-05-12,male,50,6,,Ireland,field,unknown,unknown,0,unknown,unknown,Ireland,Bangladesh
2,ODI,2017,Malahide,Dublin,2017-05-14,male,50,6,MJ Santner,Ireland,field,New Zealand,51,51,unknown,unknown,Ireland,New Zealand
3,ODI,2017,Clontarf Cricket Club Ground,Dublin,2017-05-17,male,50,6,JDS Neesham,New Zealand,field,New Zealand,4,4,unknown,unknown,Bangladesh,New Zealand
4,ODI,2017,Malahide,Dublin,2017-05-19,male,50,6,Mustafizur Rahman,Bangladesh,field,Bangladesh,8,8,unknown,unknown,Ireland,Bangladesh
5,ODI,2017,Malahide,Dublin,2017-05-21,male,50,6,TWM Latham,Ireland,field,New Zealand,190,190,unknown,unknown,Ireland,New Zealand
6,ODI,2017,Clontarf Cricket Club Ground,Dublin,2017-05-24,male,50,6,Mushfiqur Rahim,Bangladesh,field,Bangladesh,5,5,unknown,unknown,Bangladesh,New Zealand
1,ODI,2016/17,Maharashtra Cricket Association Stadium,Pune,2017-01-15,male,50,6,KM Jadhav,India,field,India,3,3,unknown,unknown,India,England
2,ODI,2016/17,Barabati Stadium,Cuttack,2017-01-19,male,50,6,Yuvraj Singh,England,field,India,15,15,unknown,unknown,India,England
3,ODI,2016/17,Eden Gardens,Kolkata,2017-01-22,male,50,6,BA Stokes,India,field,England,5,5,unknown,unknown,India,England
1,ODI,2016/17,Sharjah Cricket Stadium,unknown,2016-09-30,male,50,6,Babar Azam,West Indies,field,Pakistan,111,111,unknown,unknown,Pakistan,West Indies
2,ODI,2016/17,Sharjah Cricket Stadium,unknown,2016-10-02,male,50,6,Babar Azam,Pakistan,bat,Pakistan,59,59,unknown,unknown,Pakistan,West Indies
3,ODI,2016/17,Sheikh Zayed Stadium,Abu Dhabi,2016-10-05,male,50,6,Babar Azam,Pakistan,bat,Pakistan,136,136,unknown,unknown,Pakistan,West Indies
1,ODI,2016/17,Harare Sports Club,unknown,2016-11-14,male,50,6,DM de Silva,Sri Lanka,field,Sri Lanka,8,8,unknown,unknown,Zimbabwe,Sri Lanka
2,ODI,2016/17,Harare Sports Club,unknown,2016-11-16,male,50,6,JO Holder,Sri Lanka,field,West Indies,62,62,unknown,unknown,Sri Lanka,West Indies
3,ODI,2016/17,Queens Sports Club,Bulawayo,2016-11-19,male,50,6,SD Hope,Zimbabwe,bat,unknown,unknown,0,unknown,unknown,Zimbabwe,West Indies
4,ODI,2016/17,Queens Sports Club,Bulawayo,2016-11-21,male,50,6,,Zimbabwe,bat,unknown,unknown,0,unknown,unknown,Zimbabwe,Sri Lanka
5,ODI,2016/17,Queens Sports Club,Bulawayo,2016-11-23,male,50,6,BKG Mendis,West Indies,field,Sri Lanka,1,1,unknown,unknown,Sri Lanka,West Indies
6,ODI,2016/17,Queens Sports Club,Bulawayo,2016-11-25,male,50,6,TS Chisoro,Zimbabwe,bat,Zimbabwe,5,5,unknown,unknown,Zimbabwe,West Indies
unknown,ODI,2016/17,Queens Sports Club,Bulawayo,2016-11-27,male,50,6,BKG Mendis,Zimbabwe,bat,Sri Lanka,6,6,unknown,unknown,Zimbabwe,Sri Lanka
38,ODI,2017,Sheikh Zayed Stadium,Abu Dhabi,2017-04-02,male,50,6,,Papua New Guinea,bat,Papua New Guinea,26,26,unknown,unknown,United Arab Emirates,Papua New Guinea
1,ODI,2017/18,Melbourne Cricket Ground,unknown,2018-01-14,male,50,6,JJ Roy,England,field,England,5,5,unknown,unknown,Australia,England
2,ODI,2017/18,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2018-01-19,male,50,6,JE Root,Australia,bat,England,4,4,unknown,unknown,Australia,England
3,ODI,2017/18,Sydney Cricket Ground,unknown,2018-01-21,male,50,6,JC Buttler,Australia,field,England,16,16,unknown,unknown,England,Australia
4,ODI,2017/18,Adelaide Oval,unknown,2018-01-26,male,50,6,PJ Cummins,Australia,field,Australia,3,3,unknown,unknown,England,Australia
5,ODI,2017/18,Perth Stadium,unknown,2018-01-28,male,50,6,TK Curran,Australia,field,England,12,12,unknown,unknown,England,Australia
1,ODI,2017/18,Diamond Oval,Kimberley,2017-10-15,male,50,6,Q de Kock,Bangladesh,bat,South Africa,10,10,unknown,unknown,Bangladesh,South Africa
2,ODI,2017/18,Boland Park,Paarl,2017-10-18,male,50,6,AB de Villiers,Bangladesh,field,South Africa,104,104,unknown,unknown,South Africa,Bangladesh
3,ODI,2017/18,Buffalo Park,East London,2017-10-22,male,50,6,F du Plessis,South Africa,bat,South Africa,200,200,unknown,unknown,South Africa,Bangladesh
1,ODI,2017,Providence Stadium,Guyana,2017-04-07,male,50,6,JN Mohammed,West Indies,field,West Indies,4,4,unknown,unknown,West Indies,Pakistan
2,ODI,2017,Providence Stadium,Guyana,2017-04-09,male,50,6,Babar Azam,West Indies,field,Pakistan,74,74,unknown,unknown,West Indies,Pakistan
3,ODI,2017,Providence Stadium,Guyana,2017-04-11,male,50,6,Shoaib Malik,West Indies,bat,Pakistan,6,6,unknown,unknown,West Indies,Pakistan
1,ODI,2016/17,Sheikh Zayed Stadium,Abu Dhabi,2017-01-22,male,50,6,Babar Hayat,Hong Kong,field,Hong Kong,7,7,unknown,unknown,Hong Kong,Scotland
2,ODI,2016/17,Dubai International Cricket Stadium,unknown,2017-01-24,male,50,6,Adnan Mufti,Scotland,bat,United Arab Emirates,4,4,unknown,unknown,United Arab Emirates,Scotland
3,ODI,2016/17,Dubai International Cricket Stadium,unknown,2017-01-26,male,50,6,Imran Haider,United Arab Emirates,field,United Arab Emirates,6,6,unknown,unknown,United Arab Emirates,Hong Kong
1,ODI,2016/17,ICC Global Cricket Academy,Dubai,2017-03-02,male,50,6,WTS Porterfield,United Arab Emirates,field,Ireland,85,85,unknown,unknown,United Arab Emirates,Ireland
2,ODI,2016/17,ICC Global Cricket Academy,Dubai,2017-03-04,male,50,6,WTS Porterfield,United Arab Emirates,bat,Ireland,8,8,unknown,unknown,United Arab Emirates,Ireland
1,ODI,2016/17,Rangiri Dambulla International Stadium,unknown,2017-03-25,male,50,6,Tamim Iqbal,Sri Lanka,field,Bangladesh,90,90,unknown,unknown,Sri Lanka,Bangladesh
2,ODI,2016/17,Rangiri Dambulla International Stadium,unknown,2017-03-28,male,50,6,,Sri Lanka,bat,unknown,unknown,0,unknown,unknown,Sri Lanka,Bangladesh
3,ODI,2016/17,Sinhalese Sports Club Ground,Colombo,2017-04-01,male,50,6,NLTC Perera,Bangladesh,field,Sri Lanka,70,70,unknown,unknown,Sri Lanka,Bangladesh
3,ODI,2017,Sheikh Zayed Stadium,Abu Dhabi,2017-04-04,male,50,6,,United Arab Emirates,bat,United Arab Emirates,103,103,unknown,unknown,United Arab Emirates,Papua New Guinea
1,ODI,2017,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,2017-06-15,male,50,6,,Scotland,bat,Scotland,26,26,unknown,unknown,Scotland,Zimbabwe
2,ODI,2017,"Grange Cricket Club Ground, Raeburn Place",Edinburgh,2017-06-17,male,50,6,,Scotland,bat,Zimbabwe,6,6,unknown,unknown,Scotland,Zimbabwe
1,ODI,2017,"Queen's Park Oval, Port of Spain",Trinidad,2017-06-23,male,50,6,,West Indies,field,unknown,unknown,0,unknown,unknown,West Indies,India
2,ODI,2017,"Queen's Park Oval, Port of Spain",Trinidad,2017-06-25,male,50,6,AM Rahane,West Indies,field,India,105,105,unknown,unknown,West Indies,India
3,ODI,2017,"Sir Vivian Richards Stadium, North Sound",Antigua,2017-06-30,male,50,6,MS Dhoni,West Indies,field,India,93,93,unknown,unknown,West Indies,India
4,ODI,2017,"Sir Vivian Richards Stadium, North Sound",Antigua,2017-07-02,male,50,6,JO Holder,West Indies,bat,West Indies,11,11,unknown,unknown,West Indies,India
5,ODI,2017,"Sabina Park, Kingston",Jamaica,2017-07-06,male,50,6,V Kohli,West Indies,bat,India,8,8,unknown,unknown,West Indies,India
1,ODI,2017,Galle International Stadium,unknown,2017-06-30,male,50,6,SF Mire,Sri Lanka,bat,Zimbabwe,6,6,unknown,unknown,Sri Lanka,Zimbabwe
2,ODI,2017,Galle International Stadium,unknown,2017-07-02,male,50,6,PADLR Sandakan,Sri Lanka,field,Sri Lanka,7,7,unknown,unknown,Sri Lanka,Zimbabwe
3,ODI,2017,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,2017-07-06,male,50,6,MD Gunathilaka,Sri Lanka,field,Sri Lanka,8,8,unknown,unknown,Sri Lanka,Zimbabwe
4,ODI,2017,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,2017-07-08,male,50,6,CR Ervine,Sri Lanka,bat,Zimbabwe,4,4,unknown,unknown,Sri Lanka,Zimbabwe
5,ODI,2017,"Mahinda Rajapaksa International Cricket Stadium, Sooriyawewa",Hambantota,2017-07-10,male,50,6,Sikandar Raza,Zimbabwe,field,Zimbabwe,3,3,unknown,unknown,Sri Lanka,Zimbabwe
1,ODI,2017,Rangiri Dambulla International Stadium,unknown,2017-08-20,male,50,6,S Dhawan,India,field,India,9,9,unknown,unknown,Sri Lanka,India
2,ODI,2017,Pallekele International Cricket Stadium,unknown,2017-08-24,male,50,6,A Dananjaya,India,field,India,3,3,unknown,unknown,Sri Lanka,India
3,ODI,2017,Pallekele International Cricket Stadium,unknown,2017-08-27,male,50,6,JJ Bumrah,Sri Lanka,bat,India,6,6,unknown,unknown,Sri Lanka,India
4,ODI,2017,"R.Premadasa Stadium, Khettarama",Colombo,2017-08-31,male,50,6,V Kohli,India,bat,India,168,168,unknown,unknown,India,Sri Lanka
5,ODI,2017,"R.Premadasa Stadium, Khettarama",Colombo,2017-09-03,male,50,6,B Kumar,Sri Lanka,bat,India,6,6,unknown,unknown,Sri Lanka,India
1,ODI,2017/18,Seddon Park,Hamilton,2018-02-25,male,50,6,LRPL Taylor,New Zealand,field,New Zealand,3,3,unknown,unknown,England,New Zealand
2,ODI,2017/18,Bay Oval,Mount Maunganui,2018-02-28,male,50,6,BA Stokes,England,field,England,6,6,unknown,unknown,New Zealand,England
3,ODI,2017/18,Westpac Stadium,Wellington,2018-03-03,male,50,6,MM Ali,New Zealand,field,England,4,4,unknown,unknown,England,New Zealand
4,ODI,2017/18,University Oval,Dunedin,2018-03-07,male,50,6,LRPL Taylor,New Zealand,field,New Zealand,5,5,unknown,unknown,England,New Zealand
5,ODI,2017/18,Hagley Oval,Christchurch,2018-03-10,male,50,6,JM Bairstow,England,field,England,7,7,unknown,unknown,New Zealand,England
1,ODI,2017/18,Cobham Oval (New),Whangarei,2017-12-20,male,50,6,DAJ Bracewell,New Zealand,field,New Zealand,5,5,unknown,unknown,West Indies,New Zealand
2,ODI,2017/18,Hagley Oval,Christchurch,2017-12-23,male,50,6,TA Boult,West Indies,field,New Zealand,204,204,unknown,unknown,New Zealand,West Indies
3,ODI,2017/18,Hagley Oval,Christchurch,2017-12-26,male,50,6,LRPL Taylor,New Zealand,bat,New Zealand,66,66,unknown,unknown,New Zealand,West Indies
1,ODI,2017/18,Basin Reserve,Wellington,2018-01-06,male,50,6,KS Williamson,Pakistan,field,New Zealand,61,61,unknown,unknown,New Zealand,Pakistan
2,ODI,2017/18,Saxton Oval,Nelson,2018-01-09,male,50,6,MJ Guptill,Pakistan,bat,New Zealand,8,8,unknown,unknown,Pakistan,New Zealand
3,ODI,2017/18,University Oval,Dunedin,2018-01-13,male,50,6,TA Boult,New Zealand,bat,New Zealand,183,183,unknown,unknown,New Zealand,Pakistan
4,ODI,2017/18,Seddon Park,Hamilton,2018-01-16,male,50,6,C de Grandhomme,Pakistan,bat,New Zealand,5,5,unknown,unknown,Pakistan,New Zealand
5,ODI,2017/18,Basin Reserve,Wellington,2018-01-19,male,50,6,MJ Guptill,New Zealand,bat,New Zealand,15,15,unknown,unknown,New Zealand,Pakistan
1,ODI,2017/18,"MA Chidambaram Stadium, Chepauk",Chennai,2017-09-17,male,50,6,HH Pandya,India,bat,India,26,26,unknown,unknown,India,Australia
2,ODI,2017/18,Eden Gardens,Kolkata,2017-09-21,male,50,6,V Kohli,India,bat,India,50,50,unknown,unknown,India,Australia
3,ODI,2017/18,Holkar Cricket Stadium,Indore,2017-09-24,male,50,6,HH Pandya,Australia,bat,India,5,5,unknown,unknown,Australia,India
4,ODI,2017/18,M.Chinnaswamy Stadium,Bengaluru,2017-09-28,male,50,6,DA Warner,Australia,bat,Australia,21,21,unknown,unknown,Australia,India
5,ODI,2017/18,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2017-10-01,male,50,6,RG Sharma,Australia,bat,India,7,7,unknown,unknown,Australia,India
1,ODI,2018,Kennington Oval,London,2018-06-13,male,50,6,MM Ali,Australia,bat,England,3,3,unknown,unknown,Australia,England
2,ODI,2018,Sophia Gardens,Cardiff,2018-06-16,male,50,6,JJ Roy,Australia,field,England,38,38,unknown,unknown,England,Australia
3,ODI,2018,Trent Bridge,Nottingham,2018-06-19,male,50,6,AD Hales,Australia,field,England,242,242,unknown,unknown,England,Australia
4,ODI,2018,Riverside Ground,Chester-le-Street,2018-06-21,male,50,6,JJ Roy,Australia,bat,England,6,6,unknown,unknown,Australia,England
5,ODI,2018,Old Trafford,Manchester,2018-06-24,male,50,6,JC Buttler,Australia,bat,England,1,1,unknown,unknown,Australia,England
1,ODI,2018,Trent Bridge,Nottingham,2018-07-12,male,50,6,Kuldeep Yadav,India,field,India,8,8,unknown,unknown,England,India
2,ODI,2018,Lord's,London,2018-07-14,male,50,6,JE Root,England,bat,England,86,86,unknown,unknown,England,India
3,ODI,2018,Headingley,Leeds,2018-07-17,male,50,6,AU Rashid,England,field,England,8,8,unknown,unknown,India,England
1,ODI,2017/18,Wankhede Stadium,Mumbai,2017-10-22,male,50,6,TWM Latham,India,bat,New Zealand,6,6,unknown,unknown,India,New Zealand
2,ODI,2017/18,Maharashtra Cricket Association Stadium,Pune,2017-10-25,male,50,6,B Kumar,New Zealand,bat,India,6,6,unknown,unknown,New Zealand,India
3,ODI,2017/18,Green Park,Kanpur,2017-10-29,male,50,6,RG Sharma,New Zealand,field,India,6,6,unknown,unknown,India,New Zealand
1,ODI,2017/18,Dubai International Cricket Stadium,unknown,2017-10-13,male,50,6,Shoaib Malik,Sri Lanka,field,Pakistan,83,83,unknown,unknown,Pakistan,Sri Lanka
2,ODI,2017/18,Sheikh Zayed Stadium,Abu Dhabi,2017-10-16,male,50,6,Shadab Khan,Pakistan,bat,Pakistan,32,32,unknown,unknown,Pakistan,Sri Lanka
3,ODI,2017/18,Sheikh Zayed Stadium,Abu Dhabi,2017-10-18,male,50,6,Imam-ul-Haq,Sri Lanka,bat,Pakistan,7,7,unknown,unknown,Sri Lanka,Pakistan
4,ODI,2017/18,Sharjah Cricket Stadium,unknown,2017-10-20,male,50,6,Babar Azam,Sri Lanka,bat,Pakistan,7,7,unknown,unknown,Sri Lanka,Pakistan
5,ODI,2017/18,Sharjah Cricket Stadium,unknown,2017-10-23,male,50,6,Usman Shinwari,Sri Lanka,bat,Pakistan,9,9,unknown,unknown,Sri Lanka,Pakistan
1,ODI,2017/18,Kingsmead,Durban,2018-02-01,male,50,6,V Kohli,South Africa,bat,India,6,6,unknown,unknown,South Africa,India
2,ODI,2017/18,SuperSport Park,Centurion,2018-02-04,male,50,6,YS Chahal,India,field,India,9,9,unknown,unknown,South Africa,India
3,ODI,2017/18,Newlands,Cape Town,2018-02-07,male,50,6,V Kohli,South Africa,field,India,124,124,unknown,unknown,India,South Africa
4,ODI,2017/18,The Wanderers Stadium,Johannesburg,2018-02-10,male,50,6,H Klaasen,India,bat,South Africa,5,5,unknown,unknown,India,South Africa
5,ODI,2017/18,St George's Park,Port Elizabeth,2018-02-13,male,50,6,RG Sharma,South Africa,field,India,73,73,unknown,unknown,India,South Africa
6,ODI,2017/18,SuperSport Park,Centurion,2018-02-16,male,50,6,V Kohli,India,field,India,8,8,unknown,unknown,South Africa,India
1,ODI,2017/18,Himachal Pradesh Cricket Association Stadium,Dharamsala,2017-12-10,male,50,6,RAS Lakmal,Sri Lanka,field,Sri Lanka,7,7,unknown,unknown,India,Sri Lanka
2,ODI,2017/18,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2017-12-13,male,50,6,RG Sharma,Sri Lanka,field,India,141,141,unknown,unknown,India,Sri Lanka
3,ODI,2017/18,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2017-12-17,male,50,6,Kuldeep Yadav,India,field,India,8,8,unknown,unknown,Sri Lanka,India
49,ODI,2017/18,ICC Academy,Dubai,2017-12-06,male,50,6,Babar Hayat,Papua New Guinea,field,Hong Kong,23,23,unknown,unknown,Hong Kong,Papua New Guinea
1,ODI,2017/18,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-01-15,male,50,6,Shakib Al Hasan,Bangladesh,field,Bangladesh,8,8,unknown,unknown,Zimbabwe,Bangladesh
2,ODI,2017/18,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-01-17,male,50,6,Sikandar Raza,Sri Lanka,field,Zimbabwe,12,12,unknown,unknown,Zimbabwe,Sri Lanka
3,ODI,2017/18,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-01-19,male,50,6,Shakib Al Hasan,Bangladesh,bat,Bangladesh,163,163,unknown,unknown,Bangladesh,Sri Lanka
4,ODI,2017/18,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-01-21,male,50,6,NLTC Perera,Zimbabwe,bat,Sri Lanka,5,5,unknown,unknown,Zimbabwe,Sri Lanka
5,ODI,2017/18,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-01-23,male,50,6,Tamim Iqbal,Bangladesh,bat,Bangladesh,91,91,unknown,unknown,Bangladesh,Zimbabwe
