match_id,match_type,season,venue,city,date,gender,overs,balls_per_over,player_of_match,toss_winner,toss_decision,match_winner,result_type,result_margin,umpire_1,umpire_2,team_1,team_2
1,T20,2016/17,Melbourne Cricket Ground,unknown,2017-02-17,male,20,6,DAS Gunaratne,Sri Lanka,field,Sri Lanka,5,5,unknown,unknown,Australia,Sri Lanka
2,T20,2016/17,"Simonds Stadium, South Geelong",Victoria,2017-02-19,male,20,6,DAS Gunaratne,Sri Lanka,field,Sri Lanka,2,2,unknown,unknown,Australia,Sri Lanka
3,T20,2016/17,Adelaide Oval,unknown,2017-02-22,male,20,6,A Zampa,Sri Lanka,field,Australia,41,41,unknown,unknown,Australia,Sri Lanka
1,T20,2016,"Bready Cricket Club, Magheramason",Londonderry,2016-09-05,male,20,6,,Hong Kong,bat,Hong Kong,40,40,unknown,unknown,Ireland,Hong Kong
1,T20,2016,Harare Sports Club,unknown,2016-06-18,male,20,6,E Chigumbura,India,field,Zimbabwe,2,2,unknown,unknown,Zimbabwe,India
2,T20,2016,Harare Sports Club,unknown,2016-06-20,male,20,6,BB Sran,Zimbabwe,bat,India,10,10,unknown,unknown,Zimbabwe,India
3,T20,2016,Harare Sports Club,unknown,2016-06-22,male,20,6,KM Jadhav,Zimbabwe,field,India,3,3,unknown,unknown,Zimbabwe,India
1,T20,2016/17,McLean Park,Napier,2017-01-03,male,20,6,KS Williamson,Bangladesh,bat,New Zealand,6,6,unknown,unknown,New Zealand,Bangladesh
2,T20,2016/17,Bay Oval,Mount Maunganui,2017-01-06,male,20,6,C Munro,Bangladesh,field,New Zealand,47,47,unknown,unknown,New Zealand,Bangladesh
3,T20,2016/17,Bay Oval,Mount Maunganui,2017-01-08,male,20,6,CJ Anderson,Bangladesh,field,New Zealand,27,27,unknown,unknown,New Zealand,Bangladesh
unknown,T20,2016/17,Eden Park,Auckland,2017-02-17,male,20,6,Imran Tahir,New Zealand,field,South Africa,78,78,unknown,unknown,New Zealand,South Africa
1,T20,2017,The Rose Bowl,Southampton,2017-06-21,male,20,6,JM Bairstow,South Africa,bat,England,9,9,unknown,unknown,England,South Africa
2,T20,2017,County Ground,Taunton,2017-06-23,male,20,6,CH Morris,England,field,South Africa,3,3,unknown,unknown,England,South Africa
3,T20,2017,Sophia Gardens,Cardiff,2017-06-25,male,20,6,DJ Malan,South Africa,field,England,19,19,unknown,unknown,England,South Africa
unknown,T20,2017,Riverside Ground,Chester-le-Street,2017-09-16,male,20,6,SP Narine,England,field,West Indies,21,21,unknown,unknown,West Indies,England
1,T20,2016/17,Green Park,Kanpur,2017-01-26,male,20,6,MM Ali,England,field,England,7,7,unknown,unknown,India,England
2,T20,2016/17,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2017-01-29,male,20,6,JJ Bumrah,England,field,India,5,5,unknown,unknown,India,England
3,T20,2016/17,M Chinnaswamy Stadium,Bangalore,2017-02-01,male,20,6,YS Chahal,England,field,India,75,75,unknown,unknown,India,England
1,T20,2016,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2016-08-27,male,20,6,E Lewis,India,field,West Indies,1,1,unknown,unknown,India,West Indies
2,T20,2016,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2016-08-28,male,20,6,,India,field,unknown,unknown,0,unknown,unknown,India,West Indies
1,T20,2016/17,Dubai International Cricket Stadium,unknown,2016-09-23,male,20,6,Imad Wasim,Pakistan,field,Pakistan,9,9,unknown,unknown,Pakistan,West Indies
2,T20,2016/17,Dubai International Cricket Stadium,unknown,2016-09-24,male,20,6,Sarfraz Ahmed,West Indies,field,Pakistan,16,16,unknown,unknown,Pakistan,West Indies
3,T20,2016/17,Sheikh Zayed Stadium,Abu Dhabi,2016-09-27,male,20,6,Imad Wasim,Pakistan,field,Pakistan,8,8,unknown,unknown,Pakistan,West Indies
1,T20,2017/18,Sydney Cricket Ground,unknown,2018-02-03,male,20,6,B Stanlake,Australia,field,Australia,7,7,unknown,unknown,New Zealand,Australia
2,T20,2017/18,Bellerive Oval,Hobart,2018-02-07,male,20,6,GJ Maxwell,Australia,field,Australia,5,5,unknown,unknown,England,Australia
3,T20,2017/18,Melbourne Cricket Ground,unknown,2018-02-10,male,20,6,KW Richardson,Australia,field,Australia,7,7,unknown,unknown,England,Australia
4,T20,2017/18,Westpac Stadium,Wellington,2018-02-13,male,20,6,KS Williamson,England,field,New Zealand,12,12,unknown,unknown,New Zealand,England
5,T20,2017/18,Eden Park,Auckland,2018-02-16,male,20,6,DJM Short,New Zealand,bat,Australia,5,5,unknown,unknown,New Zealand,Australia
6,T20,2017/18,Seddon Park,Hamilton,2018-02-18,male,20,6,EJG Morgan,New Zealand,field,England,2,2,unknown,unknown,England,New Zealand
unknown,T20,2017/18,Eden Park,Auckland,2018-02-21,male,20,6,AC Agar,New Zealand,bat,Australia,19,19,unknown,unknown,New Zealand,Australia
1,T20,2016/17,Sheikh Zayed Stadium,Abu Dhabi,2017-01-14,male,20,6,CS MacLeod,Scotland,bat,Scotland,24,24,unknown,unknown,Hong Kong,Scotland
3,T20,2016/17,Sheikh Zayed Stadium,Abu Dhabi,2017-01-15,male,20,6,MJG Rippon,Oman,bat,Netherlands,5,5,unknown,unknown,Netherlands,Oman
5,T20,2016/17,Sheikh Zayed Stadium,Abu Dhabi,2017-01-16,male,20,6,Bilal Khan,Oman,field,Oman,7,7,unknown,unknown,Hong Kong,Oman
8,T20,2016/17,Sheikh Zayed Stadium,Abu Dhabi,2017-01-17,male,20,6,JH Davey,Netherlands,field,Scotland,7,7,unknown,unknown,Netherlands,Scotland
9,T20,2016/17,Dubai International Cricket Stadium,unknown,2017-01-18,male,20,6,WB Rankin,Ireland,bat,Ireland,24,24,unknown,unknown,United Arab Emirates,Ireland
10,T20,2016/17,Dubai International Cricket Stadium,unknown,2017-01-18,male,20,6,Anshuman Rath,Hong Kong,bat,Hong Kong,91,91,unknown,unknown,Hong Kong,Netherlands
12,T20,2016/17,Dubai International Cricket Stadium,unknown,2017-01-19,male,20,6,MH Cross,Oman,bat,Scotland,7,7,unknown,unknown,Oman,Scotland
unknown,T20,2016/17,Dubai International Cricket Stadium,unknown,2017-01-20,male,20,6,GC Wilson,Scotland,field,Ireland,98,98,unknown,unknown,Ireland,Scotland
1,T20,2017/18,Mangaung Oval,Bloemfontein,2017-10-26,male,20,6,AB de Villiers,South Africa,bat,South Africa,20,20,unknown,unknown,South Africa,Bangladesh
2,T20,2017/18,Senwes Park,Potchefstroom,2017-10-29,male,20,6,DA Miller,Bangladesh,field,South Africa,83,83,unknown,unknown,South Africa,Bangladesh
1,T20,2017,"Kensington Oval, Bridgetown",Barbados,2017-03-26,male,20,6,Shadab Khan,Pakistan,field,Pakistan,6,6,unknown,unknown,West Indies,Pakistan
2,T20,2017,"Queen's Park Oval, Port of Spain",Trinidad,2017-03-30,male,20,6,Shadab Khan,West Indies,field,Pakistan,3,3,unknown,unknown,West Indies,Pakistan
1,T20,2016/17,R Premadasa Stadium,Colombo,2017-04-04,male,20,6,MDKJ Perera,Bangladesh,bat,Sri Lanka,6,6,unknown,unknown,Sri Lanka,Bangladesh
2,T20,2016/17,R Premadasa Stadium,Colombo,2017-04-06,male,20,6,Shakib Al Hasan,Bangladesh,bat,Bangladesh,45,45,unknown,unknown,Sri Lanka,Bangladesh
3,T20,2017,"Queen's Park Oval, Port of Spain",Trinidad,2017-04-01,male,20,6,E Lewis,Pakistan,bat,West Indies,7,7,unknown,unknown,West Indies,Pakistan
4,T20,2017,"Queen's Park Oval, Port of Spain",Trinidad,2017-04-02,male,20,6,Hasan Ali,Pakistan,field,Pakistan,7,7,unknown,unknown,West Indies,Pakistan
1,T20,2017,Sheikh Zayed Stadium,Abu Dhabi,2017-04-12,male,20,6,,United Arab Emirates,field,United Arab Emirates,5,5,unknown,unknown,United Arab Emirates,Papua New Guinea
2,T20,2017,Sheikh Zayed Stadium,Abu Dhabi,2017-04-14,male,20,6,,Papua New Guinea,field,United Arab Emirates,30,30,unknown,unknown,United Arab Emirates,Papua New Guinea
3,T20,2017,Sheikh Zayed Stadium,Abu Dhabi,2017-04-14,male,20,6,,Papua New Guinea,bat,United Arab Emirates,5,5,unknown,unknown,United Arab Emirates,Papua New Guinea
unknown,T20,2017,"Sabina Park, Kingston",Jamaica,2017-07-09,male,20,6,E Lewis,West Indies,field,West Indies,9,9,unknown,unknown,West Indies,India
unknown,T20,2017,"R.Premadasa Stadium, Khettarama",Colombo,2017-09-06,male,20,6,V Kohli,India,field,India,7,7,unknown,unknown,Sri Lanka,India
1,T20,2017/18,Saxton Oval,Nelson,2017-12-29,male,20,6,GD Phillips,West Indies,field,New Zealand,47,47,unknown,unknown,New Zealand,West Indies
2,T20,2017/18,Bay Oval,Mount Maunganui,2018-01-01,male,20,6,,West Indies,field,unknown,unknown,0,unknown,unknown,New Zealand,West Indies
3,T20,2017/18,Bay Oval,Mount Maunganui,2018-01-03,male,20,6,C Munro,New Zealand,bat,New Zealand,119,119,unknown,unknown,New Zealand,West Indies
1,T20,2017/18,Westpac Stadium,Wellington,2018-01-22,male,20,6,C Munro,New Zealand,field,New Zealand,7,7,unknown,unknown,Pakistan,New Zealand
2,T20,2017/18,Eden Park,Auckland,2018-01-25,male,20,6,Fakhar Zaman,Pakistan,bat,Pakistan,48,48,unknown,unknown,Pakistan,New Zealand
3,T20,2017/18,Bay Oval,Mount Maunganui,2018-01-28,male,20,6,Shadab Khan,Pakistan,bat,Pakistan,18,18,unknown,unknown,Pakistan,New Zealand
1,T20,2017/18,Gaddafi Stadium,Lahore,2017-09-12,male,20,6,Babar Azam,ICC World XI,field,Pakistan,20,20,unknown,unknown,Pakistan,ICC World XI
2,T20,2017/18,Gaddafi Stadium,Lahore,2017-09-13,male,20,6,NLTC Perera,Pakistan,bat,ICC World XI,7,7,unknown,unknown,Pakistan,ICC World XI
3,T20,2017/18,Gaddafi Stadium,Lahore,2017-09-15,male,20,6,Ahmed Shehzad,ICC World XI,field,Pakistan,33,33,unknown,unknown,Pakistan,ICC World XI
1,T20,2017/18,JSCA International Stadium Complex,Ranchi,2017-10-07,male,20,6,Kuldeep Yadav,India,field,India,9,9,unknown,unknown,Australia,India
2,T20,2017/18,Barsapara Cricket Stadium,Guwahati,2017-10-10,male,20,6,JP Behrendorff,Australia,field,Australia,8,8,unknown,unknown,India,Australia
unknown,T20,2018,Edgbaston,Birmingham,2018-06-27,male,20,6,AU Rashid,Australia,field,England,28,28,unknown,unknown,England,Australia
1,T20,2018,Old Trafford,Manchester,2018-07-03,male,20,6,Kuldeep Yadav,India,field,India,8,8,unknown,unknown,England,India
2,T20,2018,Sophia Gardens,Cardiff,2018-07-06,male,20,6,AD Hales,England,field,England,5,5,unknown,unknown,India,England
3,T20,2018,County Ground,Bristol,2018-07-08,male,20,6,RG Sharma,India,field,India,7,7,unknown,unknown,England,India
1,T20,2017/18,Arun Jaitley Stadium,Delhi,2017-11-01,male,20,6,S Dhawan,New Zealand,field,India,53,53,unknown,unknown,India,New Zealand
2,T20,2017/18,Saurashtra Cricket Association Stadium,Rajkot,2017-11-04,male,20,6,C Munro,New Zealand,bat,New Zealand,40,40,unknown,unknown,New Zealand,India
3,T20,2017/18,Greenfield International Stadium,Thiruvananthapuram,2017-11-07,male,20,6,JJ Bumrah,New Zealand,field,India,6,6,unknown,unknown,India,New Zealand
1,T20,2017/18,Sheikh Zayed Stadium,Abu Dhabi,2017-10-26,male,20,6,Usman Shinwari,Pakistan,field,Pakistan,7,7,unknown,unknown,Sri Lanka,Pakistan
2,T20,2017/18,Sheikh Zayed Stadium,Abu Dhabi,2017-10-27,male,20,6,Shadab Khan,Pakistan,field,Pakistan,2,2,unknown,unknown,Sri Lanka,Pakistan
3,T20,2017/18,Gaddafi Stadium,Lahore,2017-10-29,male,20,6,Shoaib Malik,Sri Lanka,field,Pakistan,36,36,unknown,unknown,Pakistan,Sri Lanka
1,T20,2017/18,The Wanderers Stadium,Johannesburg,2018-02-18,male,20,6,B Kumar,South Africa,field,India,28,28,unknown,unknown,India,South Africa
2,T20,2017/18,SuperSport Park,Centurion,2018-02-21,male,20,6,H Klaasen,South Africa,field,South Africa,6,6,unknown,unknown,India,South Africa
3,T20,2017/18,Newlands,Cape Town,2018-02-24,male,20,6,SK Raina,South Africa,field,India,7,7,unknown,unknown,India,South Africa
1,T20,2017/18,Barabati Stadium,Cuttack,2017-12-20,male,20,6,YS Chahal,Sri Lanka,field,India,93,93,unknown,unknown,India,Sri Lanka
2,T20,2017/18,Holkar Cricket Stadium,Indore,2017-12-22,male,20,6,RG Sharma,Sri Lanka,field,India,88,88,unknown,unknown,India,Sri Lanka
3,T20,2017/18,Wankhede Stadium,Mumbai,2017-12-24,male,20,6,JD Unadkat,India,field,India,5,5,unknown,unknown,Sri Lanka,India
1,T20,2018,"Grange Cricket Club, Raeburn Place",Edinburgh,2018-06-12,male,20,6,Sarfraz Ahmed,Pakistan,bat,Pakistan,48,48,unknown,unknown,Pakistan,Scotland
2,T20,2018,"Grange Cricket Club, Raeburn Place",Edinburgh,2018-06-13,male,20,6,Usman Shinwari,Pakistan,bat,Pakistan,84,84,unknown,unknown,Pakistan,Scotland
1,T20,2017/18,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-02-15,male,20,6,BKG Mendis,Bangladesh,bat,Sri Lanka,6,6,unknown,unknown,Bangladesh,Sri Lanka
2,T20,2017/18,Sylhet International Cricket Stadium,unknown,2018-02-18,male,20,6,BKG Mendis,Bangladesh,field,Sri Lanka,75,75,unknown,unknown,Sri Lanka,Bangladesh
1,T20,2017/18,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-06,male,20,6,MDKJ Perera,Sri Lanka,field,Sri Lanka,5,5,unknown,unknown,India,Sri Lanka
2,T20,2017/18,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-08,male,20,6,V Shankar,India,field,India,6,6,unknown,unknown,Bangladesh,India
3,T20,2017/18,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-10,male,20,6,Mushfiqur Rahim,Bangladesh,field,Bangladesh,5,5,unknown,unknown,Sri Lanka,Bangladesh
4,T20,2017/18,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-12,male,20,6,SN Thakur,India,field,India,6,6,unknown,unknown,Sri Lanka,India
5,T20,2017/18,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-14,male,20,6,RG Sharma,Bangladesh,field,India,17,17,unknown,unknown,India,Bangladesh
6,T20,2017/18,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-16,male,20,6,Mahmudullah,Bangladesh,field,Bangladesh,2,2,unknown,unknown,Sri Lanka,Bangladesh
unknown,T20,2017/18,"R.Premadasa Stadium, Khettarama",Colombo,2018-03-18,male,20,6,KD Karthik,India,field,India,4,4,unknown,unknown,Bangladesh,India
1,T20,2018,National Stadium,Karachi,2018-04-01,male,20,6,Hussain Talat,West Indies,field,Pakistan,143,143,unknown,unknown,Pakistan,West Indies
2,T20,2018,National Stadium,Karachi,2018-04-02,male,20,6,Babar Azam,Pakistan,bat,Pakistan,82,82,unknown,unknown,Pakistan,West Indies
3,T20,2018,National Stadium,Karachi,2018-04-03,male,20,6,Fakhar Zaman,West Indies,bat,Pakistan,8,8,unknown,unknown,West Indies,Pakistan
unknown,T20,2018/19,"R.Premadasa Stadium, Khettarama",Colombo,2018-10-27,male,20,6,JL Denly,Sri Lanka,field,England,30,30,unknown,unknown,England,Sri Lanka
1,T20,2018,"The Village, Malahide",Dublin,2018-06-27,male,20,6,Kuldeep Yadav,Ireland,field,India,76,76,unknown,unknown,India,Ireland
2,T20,2018,"The Village, Malahide",Dublin,2018-06-29,male,20,6,KL Rahul,Ireland,field,India,143,143,unknown,unknown,India,Ireland
unknown,T20,2018,Lord's,London,2018-05-31,male,20,6,E Lewis,ICC World XI,field,West Indies,72,72,unknown,unknown,West Indies,ICC World XI
3,T20,2018,Lord's,London,2018-07-29,male,20,6,,Nepal,field,unknown,unknown,0,unknown,unknown,Netherlands,Nepal
1,T20,2018,Hazelaarweg,Rotterdam,2018-06-12,male,20,6,,Ireland,field,Netherlands,4,4,unknown,unknown,Netherlands,Ireland
2,T20,2018,Hazelaarweg,Rotterdam,2018-06-13,male,20,6,,Ireland,bat,Netherlands,4,4,unknown,unknown,Ireland,Netherlands
3,T20,2018,Sportpark Het Schootsveld,Deventer,2018-06-16,male,20,6,,Ireland,bat,Ireland,46,46,unknown,unknown,Ireland,Scotland
4,T20,2018,Sportpark Het Schootsveld,Deventer,2018-06-17,male,20,6,,Scotland,bat,unknown,unknown,0,unknown,unknown,Scotland,Ireland
5,T20,2018,VRA Ground,Amstelveen,2018-06-19,male,20,6,,Netherlands,bat,Scotland,7,7,unknown,unknown,Netherlands,Scotland
6,T20,2018,VRA Ground,Amstelveen,2018-06-20,male,20,6,,Scotland,bat,Scotland,115,115,unknown,unknown,Scotland,Netherlands
unknown,T20,2018,"R.Premadasa Stadium, Khettarama",Colombo,2018-08-14,male,20,6,DM de Silva,South Africa,bat,Sri Lanka,3,3,unknown,unknown,South Africa,Sri Lanka
1,T20,2018,Harare Sports Club,unknown,2018-07-01,male,20,6,Asif Ali,Zimbabwe,field,Pakistan,74,74,unknown,unknown,Pakistan,Zimbabwe
2,T20,2018,Harare Sports Club,unknown,2018-07-02,male,20,6,B Stanlake,Australia,field,Australia,9,9,unknown,unknown,Pakistan,Australia
3,T20,2018,Harare Sports Club,unknown,2018-07-03,male,20,6,AJ Finch,Zimbabwe,field,Australia,100,100,unknown,unknown,Australia,Zimbabwe
4,T20,2018,Harare Sports Club,unknown,2018-07-04,male,20,6,SF Mire,Pakistan,field,Pakistan,7,7,unknown,unknown,Zimbabwe,Pakistan
5,T20,2018,Harare Sports Club,unknown,2018-07-05,male,20,6,Fakhar Zaman,Australia,field,Pakistan,45,45,unknown,unknown,Pakistan,Australia
6,T20,2018,Harare Sports Club,unknown,2018-07-06,male,20,6,AJ Tye,Zimbabwe,bat,Australia,5,5,unknown,unknown,Zimbabwe,Australia
unknown,T20,2018,Harare Sports Club,unknown,2018-07-08,male,20,6,Fakhar Zaman,Australia,bat,Pakistan,6,6,unknown,unknown,Australia,Pakistan
1,T20,2018/19,Buffalo Park,East London,2018-10-09,male,20,6,Imran Tahir,South Africa,bat,South Africa,34,34,unknown,unknown,South Africa,Zimbabwe
2,T20,2018/19,Senwes Park,Potchefstroom,2018-10-12,male,20,6,D Paterson,Zimbabwe,bat,South Africa,6,6,unknown,unknown,Zimbabwe,South Africa
1,T20,2018/19,Newlands,Cape Town,2019-02-01,male,20,6,DA Miller,Pakistan,field,South Africa,6,6,unknown,unknown,South Africa,Pakistan
2,T20,2018/19,The Wanderers Stadium,Johannesburg,2019-02-03,male,20,6,DA Miller,Pakistan,field,South Africa,7,7,unknown,unknown,South Africa,Pakistan
3,T20,2018/19,SuperSport Park,Centurion,2019-02-06,male,20,6,Shadab Khan,South Africa,field,Pakistan,27,27,unknown,unknown,South Africa,Pakistan
1,T20,2018/19,Newlands,Cape Town,2019-03-19,male,20,6,DA Miller,South Africa,field,unknown,unknown,0,unknown,unknown,South Africa,Sri Lanka
2,T20,2018/19,SuperSport Park,Centurion,2019-03-22,male,20,6,HE van der Dussen,Sri Lanka,field,South Africa,16,16,unknown,unknown,South Africa,Sri Lanka
3,T20,2018/19,The Wanderers Stadium,Johannesburg,2019-03-24,male,20,6,D Pretorius,Sri Lanka,field,South Africa,45,45,unknown,unknown,South Africa,Sri Lanka
unknown,T20,2018/19,Carrara Oval,unknown,2018-11-17,male,20,6,T Shamsi,Australia,field,South Africa,21,21,unknown,unknown,South Africa,Australia
1,T20,2018/19,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2018-11-21,male,20,6,A Zampa,India,field,Australia,4,4,unknown,unknown,Australia,India
2,T20,2018/19,Melbourne Cricket Ground,unknown,2018-11-23,male,20,6,,India,field,unknown,unknown,0,unknown,unknown,Australia,India
3,T20,2018/19,Sydney Cricket Ground,unknown,2018-11-25,male,20,6,KH Pandya,Australia,bat,India,6,6,unknown,unknown,Australia,India
1,T20,2018,"Warner Park, Basseterre",St Kitts,2018-07-31,male,20,6,AD Russell,West Indies,field,West Indies,7,7,unknown,unknown,Bangladesh,West Indies
2,T20,2018,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2018-08-04,male,20,6,Tamim Iqbal,West Indies,field,Bangladesh,12,12,unknown,unknown,Bangladesh,West Indies
3,T20,2018,Central Broward Regional Park Stadium Turf Ground,Lauderhill,2018-08-05,male,20,6,Liton Das,Bangladesh,bat,Bangladesh,19,19,unknown,unknown,Bangladesh,West Indies
unknown,T20,2019,Sophia Gardens,Cardiff,2019-05-05,male,20,6,EJG Morgan,Pakistan,bat,England,7,7,unknown,unknown,England,Pakistan
1,T20,2018/19,Sylhet International Cricket Stadium,Sylhet,2018-12-17,male,20,6,SS Cottrell,Bangladesh,bat,West Indies,8,8,unknown,unknown,Bangladesh,West Indies
2,T20,2018/19,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-12-20,male,20,6,Shakib Al Hasan,West Indies,field,Bangladesh,36,36,unknown,unknown,Bangladesh,West Indies
3,T20,2018/19,"Shere Bangla National Stadium, Mirpur",Dhaka,2018-12-22,male,20,6,E Lewis,Bangladesh,field,West Indies,50,50,unknown,unknown,Bangladesh,West Indies
1,T20,2018/19,Westpac Stadium,Wellington,2019-02-06,male,20,6,TL Seifert,India,field,New Zealand,80,80,unknown,unknown,New Zealand,India
2,T20,2018/19,Eden Park,Auckland,2019-02-08,male,20,6,KH Pandya,New Zealand,bat,India,7,7,unknown,unknown,New Zealand,India
3,T20,2018/19,Seddon Park,Hamilton,2019-02-10,male,20,6,C Munro,India,field,New Zealand,4,4,unknown,unknown,New Zealand,India
unknown,T20,2018/19,Eden Park,Auckland,2019-01-11,male,20,6,DAJ Bracewell,Sri Lanka,field,New Zealand,35,35,unknown,unknown,New Zealand,Sri Lanka
1,T20,2018/19,Sheikh Zayed Stadium,Abu Dhabi,2018-10-24,male,20,6,Imad Wasim,Australia,field,Pakistan,66,66,unknown,unknown,Pakistan,Australia
2,T20,2018/19,Dubai International Cricket Stadium,unknown,2018-10-26,male,20,6,Imad Wasim,Pakistan,bat,Pakistan,11,11,unknown,unknown,Pakistan,Australia
3,T20,2018/19,Dubai International Cricket Stadium,unknown,2018-10-28,male,20,6,Shadab Khan,Pakistan,bat,Pakistan,33,33,unknown,unknown,Pakistan,Australia
1,T20,2018/19,Sheikh Zayed Stadium,Abu Dhabi,2018-10-31,male,20,6,Mohammad Hafeez,Pakistan,bat,Pakistan,2,2,unknown,unknown,Pakistan,New Zealand
2,T20,2018/19,Dubai International Cricket Stadium,unknown,2018-11-02,male,20,6,Shaheen Shah Afridi,New Zealand,bat,Pakistan,6,6,unknown,unknown,New Zealand,Pakistan
3,T20,2018/19,Dubai International Cricket Stadium,unknown,2018-11-04,male,20,6,Babar Azam,Pakistan,bat,Pakistan,47,47,unknown,unknown,Pakistan,New Zealand
1,T20,2018/19,Eden Gardens,Kolkata,2018-11-04,male,20,6,Kuldeep Yadav,India,field,India,5,5,unknown,unknown,West Indies,India
2,T20,2018/19,Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium,Lucknow,2018-11-06,male,20,6,RG Sharma,West Indies,field,India,71,71,unknown,unknown,India,West Indies
3,T20,2018/19,"MA Chidambaram Stadium, Chepauk",Chennai,2018-11-11,male,20,6,S Dhawan,West Indies,bat,India,6,6,unknown,unknown,West Indies,India
1,T20,2018/19,"Darren Sammy National Cricket Stadium, St Lucia",Gros Islet,2019-03-05,male,20,6,JM Bairstow,England,field,England,4,4,unknown,unknown,West Indies,England
2,T20,2018/19,"Warner Park, St Kitts",Basseterre,2019-03-08,male,20,6,SW Billings,West Indies,field,England,137,137,unknown,unknown,West Indies,England
3,T20,2018/19,"Warner Park, St Kitts",Basseterre,2019-03-10,male,20,6,DJ Willey,West Indies,bat,England,8,8,unknown,unknown,West Indies,England
unknown,T20,2018/19,Tolerance Oval,Abu Dhabi,2018-10-22,male,20,6,DJM Short,United Arab Emirates,bat,Australia,7,7,unknown,unknown,United Arab Emirates,Australia
1,T20,2018/19,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,Visakhapatnam,2019-02-24,male,20,6,NM Coulter-Nile,Australia,field,Australia,3,3,unknown,unknown,India,Australia
2,T20,2018/19,M.Chinnaswamy Stadium,Bengaluru,2019-02-27,male,20,6,GJ Maxwell,Australia,field,Australia,7,7,unknown,unknown,India,Australia
2,T20,2019,"Bready Cricket Club, Magheramason",Bready,2019-07-12,male,20,6,,Ireland,field,Ireland,9,9,unknown,unknown,Ireland,Zimbabwe
3,T20,2019,Bready,Derry,2019-07-14,male,20,6,,Zimbabwe,field,Zimbabwe,8,8,unknown,unknown,Ireland,Zimbabwe
1,T20,2018/19,ICC Academy,Dubai,2019-01-31,male,20,6,Shaiman Anwar,Nepal,field,United Arab Emirates,21,21,unknown,unknown,United Arab Emirates,Nepal
2,T20,2018/19,ICC Academy,Dubai,2019-02-01,male,20,6,DS Airee,United Arab Emirates,bat,Nepal,4,4,unknown,unknown,United Arab Emirates,Nepal
3,T20,2018/19,ICC Academy,Dubai,2019-02-03,male,20,6,Karan KC,United Arab Emirates,field,Nepal,14,14,unknown,unknown,United Arab Emirates,Nepal
1,T20,2018/19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-13,male,20,6,TP Visee,Netherlands,field,Netherlands,7,7,unknown,unknown,Netherlands,Scotland
2,T20,2018/19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-13,male,20,6,PR Stirling,Oman,field,Ireland,15,15,unknown,unknown,Oman,Ireland
3,T20,2018/19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-15,male,20,6,RE van der Merwe,Netherlands,field,Netherlands,8,8,unknown,unknown,Oman,Netherlands
4,T20,2018/19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-15,male,20,6,KJ Coetzer,Scotland,field,Scotland,6,6,unknown,unknown,Ireland,Scotland
5,T20,2018/19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-17,male,20,6,A Balbirnie,Ireland,field,Ireland,1,1,unknown,unknown,Ireland,Netherlands
6,T20,2018/19,Al Amerat Cricket Ground Oman Cricket (Ministry Turf 1),Al Amarat,2019-02-17,male,20,6,A Neill,Scotland,field,Scotland,7,7,unknown,unknown,Oman,Scotland
1,T20,2018/19,Amini Park,Port Moresby,2019-03-22,male,20,6,A Vala,Philippines,field,Papua New Guinea,133,133,unknown,unknown,Papua New Guinea,Philippines
2,T20,2018/19,Amini Park,Port Moresby,2019-03-22,male,20,6,TP Ura,Vanuatu,bat,Papua New Guinea,8,8,unknown,unknown,Papua New Guinea,Vanuatu
3,T20,2018/19,Amini Park,Port Moresby,2019-03-23,male,20,6,,Vanuatu,bat,Vanuatu,63,63,unknown,unknown,Philippines,Vanuatu
4,T20,2018/19,Amini Park,Port Moresby,2019-03-23,male,20,6,,Papua New Guinea,bat,unknown,unknown,0,unknown,unknown,Papua New Guinea,Philippines
5,T20,2018/19,Amini Park,Port Moresby,2019-03-24,male,20,6,DC Smith,Vanuatu,field,Philippines,10,10,unknown,unknown,Philippines,Vanuatu
6,T20,2018/19,Amini Park,Port Moresby,2019-03-24,male,20,6,L Siaka,Vanuatu,bat,Papua New Guinea,10,10,unknown,unknown,Papua New Guinea,Vanuatu
1,T20,2018/19,ICC Academy,Dubai,2019-03-15,male,20,6,,United Arab Emirates,field,unknown,unknown,0,unknown,unknown,United Arab Emirates,United States of America
