match_id,team,player_name
2,England,LJ Wright
2,England,KP Pietersen
2,England,RS Bopara
2,England,PD Collingwood
2,England,OA Shah
2,England,AD Mascarenhas
2,England,TR Ambrose
2,England,GP Swann
2,England,SCJ Broad
2,England,JM Anderson
2,New Zealand,JM How
2,New Zealand,BB McCullum
2,New Zealand,LRPL Taylor
2,New Zealand,SB Styris
2,New Zealand,GD Elliott
2,New Zealand,DR Flynn
2,New Zealand,GJ Hopkins
2,New Zealand,DL Vettori
2,New Zealand,KD Mills
2,New Zealand,TG Southee
2,New Zealand,MJ Mason
3,England,IR Bell
3,England,LJ Wright
3,England,KP Pietersen
3,England,RS Bopara
3,England,PD Collingwood
3,England,OA Shah
3,England,TR Ambrose
3,England,GP Swann
3,England,SCJ Broad
3,England,CT Tremlett
3,England,JM Anderson
3,New Zealand,JM How
3,New Zealand,BB McCullum
3,New Zealand,LRPL Taylor
3,New Zealand,SB Styris
3,New Zealand,DR Flynn
3,New Zealand,GD Elliott
3,New Zealand,GJ Hopkins
3,New Zealand,DL Vettori
3,New Zealand,KD Mills
3,New Zealand,TG Southee
3,New Zealand,MR Gillespie
4,England,IR Bell
4,England,LJ Wright
4,England,KP Pietersen
4,England,RS Bopara
4,England,PD Collingwood
4,England,OA Shah
4,England,TR Ambrose
4,England,GP Swann
4,England,SCJ Broad
4,England,RJ Sidebottom
4,England,JM Anderson
4,New Zealand,JM How
4,New Zealand,BB McCullum
4,New Zealand,LRPL Taylor
4,New Zealand,SB Styris
4,New Zealand,DR Flynn
4,New Zealand,JDP Oram
4,New Zealand,GD Elliott
4,New Zealand,DL Vettori
4,New Zealand,KD Mills
4,New Zealand,TG Southee
4,New Zealand,MR Gillespie
5,England,IR Bell
5,England,AN Cook
5,England,KP Pietersen
5,England,RS Bopara
5,England,OA Shah
5,England,LJ Wright
5,England,TR Ambrose
5,England,GP Swann
5,England,SCJ Broad
5,England,RJ Sidebottom
5,England,JM Anderson
5,New Zealand,JM How
5,New Zealand,BB McCullum
5,New Zealand,LRPL Taylor
5,New Zealand,SB Styris
5,New Zealand,DR Flynn
5,New Zealand,JDP Oram
5,New Zealand,GD Elliott
5,New Zealand,DL Vettori
5,New Zealand,KD Mills
5,New Zealand,TG Southee
5,New Zealand,MR Gillespie
1,England,IR Bell
1,England,MJ Prior
1,England,OA Shah
1,England,KP Pietersen
1,England,A Flintoff
1,England,LJ Wright
1,England,RS Bopara
1,England,SR Patel
1,England,SCJ Broad
1,England,JM Anderson
1,England,SJ Harmison
1,South Africa,HH Gibbs
1,South Africa,GC Smith
1,South Africa,JH Kallis
1,South Africa,AB de Villiers
1,South Africa,JP Duminy
1,South Africa,MV Boucher
1,South Africa,J Botha
1,South Africa,VD Philander
1,South Africa,A Nel
1,South Africa,DW Steyn
1,South Africa,M Ntini
2,England,IR Bell
2,England,MJ Prior
2,England,OA Shah
2,England,KP Pietersen
2,England,A Flintoff
2,England,PD Collingwood
2,England,SR Patel
2,England,LJ Wright
2,England,SCJ Broad
2,England,JM Anderson
2,England,SJ Harmison
2,South Africa,GC Smith
2,South Africa,HH Gibbs
2,South Africa,JH Kallis
2,South Africa,AB de Villiers
2,South Africa,JP Duminy
2,South Africa,MV Boucher
2,South Africa,J Botha
2,South Africa,JA Morkel
2,South Africa,A Nel
2,South Africa,DW Steyn
2,South Africa,M Ntini
3,England,IR Bell
3,England,MJ Prior
3,England,OA Shah
3,England,KP Pietersen
3,England,A Flintoff
3,England,PD Collingwood
3,England,SR Patel
3,England,LJ Wright
3,England,SCJ Broad
3,England,SJ Harmison
3,England,JM Anderson
3,South Africa,HM Amla
3,South Africa,HH Gibbs
3,South Africa,JH Kallis
3,South Africa,AB de Villiers
3,South Africa,JP Duminy
3,South Africa,MV Boucher
3,South Africa,JA Morkel
3,South Africa,J Botha
3,South Africa,M Morkel
3,South Africa,DW Steyn
3,South Africa,M Ntini
4,England,IR Bell
4,England,MJ Prior
4,England,OA Shah
4,England,KP Pietersen
4,England,A Flintoff
4,England,PD Collingwood
4,England,SR Patel
4,England,LJ Wright
4,England,SCJ Broad
4,England,SJ Harmison
4,England,JM Anderson
4,South Africa,HH Gibbs
4,South Africa,HM Amla
4,South Africa,JH Kallis
4,South Africa,AB de Villiers
4,South Africa,JP Duminy
4,South Africa,MV Boucher
4,South Africa,VD Philander
4,South Africa,J Botha
4,South Africa,M Morkel
4,South Africa,DW Steyn
4,South Africa,A Nel
5,England,IR Bell
5,England,MJ Prior
5,England,OA Shah
5,England,KP Pietersen
5,England,A Flintoff
5,England,PD Collingwood
5,England,SR Patel
5,England,LJ Wright
5,England,SCJ Broad
5,England,SJ Harmison
5,England,JM Anderson
5,South Africa,HH Gibbs
5,South Africa,HM Amla
5,South Africa,JH Kallis
5,South Africa,AB de Villiers
5,South Africa,JP Duminy
5,South Africa,MV Boucher
5,South Africa,JL Ontong
5,South Africa,J Botha
5,South Africa,M Morkel
5,South Africa,DW Steyn
5,South Africa,A Nel
1,Australia,AC Gilchrist
1,Australia,ML Hayden
1,Australia,BJ Hodge
1,Australia,MJ Clarke
1,Australia,A Symonds
1,Australia,BJ Haddin
1,Australia,JR Hopes
1,Australia,B Lee
1,Australia,GB Hogg
1,Australia,SR Clark
1,Australia,MG Johnson
1,India,G Gambhir
1,India,SR Tendulkar
1,India,IK Pathan
1,India,SC Ganguly
1,India,R Dravid
1,India,Yuvraj Singh
1,India,MS Dhoni
1,India,RR Powar
1,India,RP Singh
1,India,Z Khan
1,India,S Sreesanth
2,Australia,AC Gilchrist
2,Australia,ML Hayden
2,Australia,BJ Hodge
2,Australia,MJ Clarke
2,Australia,A Symonds
2,Australia,BJ Haddin
2,Australia,JR Hopes
2,Australia,B Lee
2,Australia,GB Hogg
2,Australia,SR Clark
2,Australia,MG Johnson
2,India,G Gambhir
2,India,SR Tendulkar
2,India,RV Uthappa
2,India,Yuvraj Singh
2,India,R Dravid
2,India,MS Dhoni
2,India,IK Pathan
2,India,Harbhajan Singh
2,India,RR Powar
2,India,Z Khan
2,India,S Sreesanth
3,Australia,AC Gilchrist
3,Australia,ML Hayden
3,Australia,RT Ponting
3,Australia,MJ Clarke
3,Australia,A Symonds
3,Australia,BJ Hodge
3,Australia,JR Hopes
3,Australia,B Lee
3,Australia,GB Hogg
3,Australia,SR Clark
3,Australia,MG Johnson
3,India,G Gambhir
3,India,SR Tendulkar
3,India,RV Uthappa
3,India,R Dravid
3,India,Yuvraj Singh
3,India,MS Dhoni
3,India,RG Sharma
3,India,IK Pathan
3,India,Harbhajan Singh
3,India,Z Khan
3,India,S Sreesanth
4,Australia,AC Gilchrist
4,Australia,ML Hayden
4,Australia,RT Ponting
4,Australia,MJ Clarke
4,Australia,A Symonds
4,Australia,BJ Hodge
4,Australia,JR Hopes
4,Australia,GB Hogg
4,Australia,B Lee
4,Australia,NW Bracken
4,Australia,MG Johnson
4,India,SC Ganguly
4,India,SR Tendulkar
4,India,Yuvraj Singh
4,India,MS Dhoni
4,India,R Dravid
4,India,RV Uthappa
4,India,IK Pathan
4,India,M Kartik
4,India,Harbhajan Singh
4,India,Z Khan
4,India,RP Singh
5,Australia,AC Gilchrist
5,Australia,ML Hayden
5,Australia,RT Ponting
5,Australia,MJ Clarke
5,Australia,BJ Hodge
5,Australia,A Symonds
5,Australia,GB Hogg
5,Australia,JR Hopes
5,Australia,B Lee
5,Australia,NW Bracken
5,Australia,MG Johnson
5,India,SC Ganguly
5,India,SR Tendulkar
5,India,R Dravid
5,India,Yuvraj Singh
5,India,RV Uthappa
5,India,MS Dhoni
5,India,IK Pathan
5,India,Harbhajan Singh
5,India,M Kartik
5,India,Z Khan
5,India,RP Singh
6,Australia,AC Gilchrist
6,Australia,MJ Clarke
6,Australia,RT Ponting
6,Australia,BJ Hodge
6,Australia,A Symonds
6,Australia,BJ Haddin
6,Australia,JR Hopes
6,Australia,B Lee
6,Australia,MG Johnson
6,Australia,GB Hogg
6,Australia,NW Bracken
6,India,SC Ganguly
6,India,SR Tendulkar
6,India,IK Pathan
6,India,R Dravid
6,India,Yuvraj Singh
6,India,MS Dhoni
6,India,RV Uthappa
6,India,Harbhajan Singh
6,India,Z Khan
6,India,M Kartik
6,India,S Sreesanth
7,Australia,MJ Clarke
7,Australia,AC Gilchrist
7,Australia,RT Ponting
7,Australia,BJ Hodge
7,Australia,A Symonds
7,Australia,BJ Haddin
7,Australia,JR Hopes
7,Australia,GB Hogg
7,Australia,B Lee
7,Australia,MG Johnson
7,Australia,NW Bracken
7,India,SC Ganguly
7,India,SR Tendulkar
7,India,KD Karthik
7,India,Yuvraj Singh
7,India,RV Uthappa
7,India,MS Dhoni
7,India,IK Pathan
7,India,Harbhajan Singh
7,India,Z Khan
7,India,M Kartik
7,India,RP Singh
1,India,SC Ganguly
1,India,SR Tendulkar
1,India,G Gambhir
1,India,MS Dhoni
1,India,Yuvraj Singh
1,India,RV Uthappa
1,India,IK Pathan
1,India,Harbhajan Singh
1,India,M Kartik
1,India,Z Khan
1,India,RP Singh
1,Pakistan,Salman Butt
1,Pakistan,Kamran Akmal
1,Pakistan,Younis Khan
1,Pakistan,Mohammad Yousuf
1,Pakistan,Shahid Afridi
1,Pakistan,Shoaib Malik
1,Pakistan,Misbah-ul-Haq
1,Pakistan,Abdur Rehman
1,Pakistan,Iftikhar Anjum
1,Pakistan,Shoaib Akhtar
1,Pakistan,Umar Gul
2,India,SC Ganguly
2,India,SR Tendulkar
2,India,G Gambhir
2,India,V Sehwag
2,India,Yuvraj Singh
2,India,MS Dhoni
2,India,RV Uthappa
2,India,IK Pathan
2,India,Harbhajan Singh
2,India,Z Khan
2,India,RP Singh
2,Pakistan,Salman Butt
2,Pakistan,Kamran Akmal
2,Pakistan,Younis Khan
2,Pakistan,Mohammad Yousuf
2,Pakistan,Shoaib Malik
2,Pakistan,Misbah-ul-Haq
2,Pakistan,Shahid Afridi
2,Pakistan,Sohail Tanvir
2,Pakistan,Iftikhar Anjum
2,Pakistan,Shoaib Akhtar
2,Pakistan,Umar Gul
3,India,SC Ganguly
3,India,SR Tendulkar
3,India,G Gambhir
3,India,Yuvraj Singh
3,India,MS Dhoni
3,India,RV Uthappa
3,India,IK Pathan
3,India,Harbhajan Singh
3,India,M Kartik
3,India,Z Khan
3,India,RP Singh
3,Pakistan,Salman Butt
3,Pakistan,Shahid Afridi
3,Pakistan,Younis Khan
3,Pakistan,Mohammad Yousuf
3,Pakistan,Shoaib Malik
3,Pakistan,Misbah-ul-Haq
3,Pakistan,Kamran Akmal
3,Pakistan,Sohail Tanvir
3,Pakistan,Abdur Rehman
3,Pakistan,Shoaib Akhtar
3,Pakistan,Umar Gul
4,India,SC Ganguly
4,India,SR Tendulkar
4,India,G Gambhir
4,India,V Sehwag
4,India,Yuvraj Singh
4,India,MS Dhoni
4,India,RV Uthappa
4,India,IK Pathan
4,India,Harbhajan Singh
4,India,Z Khan
4,India,RP Singh
4,Pakistan,Salman Butt
4,Pakistan,Shoaib Malik
4,Pakistan,Younis Khan
4,Pakistan,Mohammad Yousuf
4,Pakistan,Shahid Afridi
4,Pakistan,Misbah-ul-Haq
4,Pakistan,Sohail Tanvir
4,Pakistan,Kamran Akmal
4,Pakistan,Shoaib Akhtar
4,Pakistan,Umar Gul
4,Pakistan,Iftikhar Anjum
5,India,G Gambhir
5,India,SR Tendulkar
5,India,RV Uthappa
5,India,V Sehwag
5,India,RG Sharma
5,India,Yuvraj Singh
5,India,MS Dhoni
5,India,IK Pathan
5,India,P Kumar
5,India,M Kartik
5,India,S Sreesanth
5,Pakistan,Salman Butt
5,Pakistan,Imran Nazir
5,Pakistan,Yasir Hameed
5,Pakistan,Mohammad Yousuf
5,Pakistan,Shoaib Malik
5,Pakistan,Misbah-ul-Haq
5,Pakistan,Fawad Alam
5,Pakistan,Sohail Tanvir
5,Pakistan,Sarfraz Ahmed
5,Pakistan,Umar Gul
5,Pakistan,Iftikhar Anjum
1,New Zealand,L Vincent
1,New Zealand,BB McCullum
1,New Zealand,JM How
1,New Zealand,SB Styris
